,ID,Database,SMILES_chiral,Counts,Rel_Sol_2mM,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
9907,Z343737504,EnamineSolWat,CC1CN(C(=O)c2ccco2)C(C)CO1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532960>,CC1CN(C(=O)c2ccco2)C(C)CO1,3,0,1.529,42.68000000000001,1,3.084,11,3,1,0.7333333333333333,0.2,0.0666666666666666,0.5454545454545454,0.1818181818181818,209.10519334,15,2,1,1,2,1,1,0,0
9908,Z913674198,EnamineSolWat,Cc1ccc(C(=O)NC(C)C(=O)N2CCOCC2)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5329d0>,Cc1ccc(C(=O)NC(C)C(=O)N2CCOCC2)cc1F,3,1,1.11122,58.64,3,2.382,15,3,2,0.7142857142857143,0.1428571428571428,0.0952380952380952,0.4666666666666667,0.0666666666666666,294.13797068800005,21,2,1,1,1,1,1,0,0
9909,Z199957460,EnamineSolWat,N#Cc1ccc(C(=O)N2CCN(CC(F)(F)F)CC2)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532a40>,N#Cc1ccc(C(=O)N2CCN(CC(F)(F)F)CC2)cc1,3,0,1.87838,47.34,2,2.038,14,1,3,0.6666666666666666,0.0476190476190476,0.1428571428571428,0.4285714285714285,0.0,297.108896728,21,2,1,1,1,1,1,0,0
9910,Z1984949876,EnamineSolWat,O=C(Nc1cncc(F)c1)c1cscn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532ab0>,O=C(Nc1cncc(F)c1)c1cscn1,4,1,1.9294999999999995,54.88,2,2.39,9,1,3,0.6,0.0666666666666666,0.2,0.0,0.0,223.021561032,15,2,0,2,2,0,2,0,0
9911,Z1265662403,EnamineSolWat,O=C(Cc1ccn(-c2ccc(F)cc2)n1)N1CCCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532b20>,O=C(Cc1ccn(-c2ccc(F)cc2)n1)N1CCCC1,3,0,2.1763000000000003,38.13,3,2.034,15,1,3,0.75,0.05,0.15,0.3333333333333333,0.0,273.127740352,20,3,1,2,2,1,2,0,0
9912,Z203580992,EnamineSolWat,O=C(N=c1nccc[nH]1)c1ccc(C(F)(F)F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532b90>,O=C(Nc1ncccn1)c1ccc(C(F)(F)F)cc1,2,1,2.1696,58.11,1,2.742,12,1,3,0.631578947368421,0.0526315789473684,0.1578947368421052,0.0833333333333333,0.0,267.061946536,19,2,0,2,1,0,2,0,0
9913,Z1599212680,EnamineSolWat,Cc1cccc(NCc2ncnn2C)c1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532c00>,Cc1cccc(NCc2ncnn2C)c1F,4,1,1.87472,42.74,3,2.371,11,0,4,0.6875,0.0,0.25,0.2727272727272727,0.0,220.112424636,16,2,0,2,1,0,2,0,0
9914,Z86417414,EnamineSolWat,O=C(N=c1[nH]ncs1)c1ccccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532c70>,O=C(Nc1nncs1)c1ccccc1F,3,1,1.3513999999999995,58.11,1,3.042,9,1,3,0.6,0.0666666666666666,0.2,0.0,0.0,223.021561032,15,2,0,2,1,0,2,0,0
9915,Z71106552,EnamineSolWat,Cc1ccc(C(C)NC(=O)c2ccc(F)cc2)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532ce0>,Cc1ccc(C(C)NC(=O)c2ccc(F)cc2)o1,2,1,3.2181200000000016,42.24,3,2.242,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.2142857142857142,0.0714285714285714,247.100856908,18,2,0,2,1,0,2,0,0
9916,Z1459883765,EnamineSolWat,O=C(O)C1CCN(Cc2cccc(F)c2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532d50>,Cl.O=C(O)C1CCN(Cc2cccc(F)c2)C1,2,1,1.7322,40.54,3,2.153,12,2,1,0.75,0.125,0.0625,0.4166666666666667,0.0833333333333333,223.100856908,16,2,1,1,1,1,1,0,0
9917,Z1909832114,EnamineSolWat,Cn1c(CO)nnc1-c1ccc(F)cc1,,0.89,<rdkit.Chem.rdchem.Mol object at 0x7a142f532dc0>,Cn1c(CO)nnc1-c1ccc(F)cc1,4,1,1.1135,50.94,2,2.044,10,1,3,0.6666666666666666,0.0666666666666666,0.2,0.2,0.0,207.08079016,15,2,0,2,1,0,2,0,0
9918,Z375692746,EnamineSolWat,Cc1cc(CN(C)C(=O)c2ccccc2F)no1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532e30>,Cc1cc(CN(C)C(=O)c2ccccc2F)no1,3,0,2.3943200000000004,46.34,3,2.037,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.2307692307692307,0.0,248.096105876,18,2,0,2,1,0,2,0,0
9919,Z108544456,EnamineSolWat,Cn1ccc(=NC(=O)c2ccc(F)cc2)[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532ea0>,Cn1ccc(NC(=O)c2ccc(F)cc2)n1,2,1,1.2334,50.15,1,3.018,11,1,3,0.6875,0.0625,0.1875,0.0909090909090909,0.0,219.08079016,16,2,0,2,1,0,2,0,0
9920,Z56974889,EnamineSolWat,O=C1NC(=O)C2(CCCc3sccc32)N1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532f10>,O=C1NC(=O)C2(CCCc3sccc32)N1,3,2,1.1191,58.2,0,3.716,10,2,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.4,0.1,222.04629856,15,3,2,1,2,1,1,1,0
9921,Z408198914,EnamineSolWat,CCN(C1CC1)S(=O)(=O)c1cc(C)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532f80>,CCN(C1CC1)S(=O)(=O)c1cc(C)ccc1F,2,0,2.3071200000000003,37.38,4,2.124,12,2,1,0.7058823529411765,0.1176470588235294,0.0588235294117647,0.5,0.0,257.088577972,17,2,1,1,0,0,1,0,0
9922,Z1622829630,EnamineSolWat,CCC(N)C(=O)N1CCN(c2ccc(F)cc2Cl)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f532ff0>,CCC(N)C(=O)N1CCN(c2ccc(F)cc2Cl)CC1.Cl,3,1,1.865,49.57000000000001,3,2.471,14,1,3,0.7,0.05,0.15,0.5,0.0714285714285714,299.120068128,20,2,1,1,1,1,1,0,0
9923,Z437591532,EnamineSolWat,COc1ccc(NC(=O)c2scnc2C)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533060>,COc1ccc(NC(=O)c2scnc2C)cc1F,4,1,2.8515200000000007,51.22,3,2.007,12,2,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,266.052526812,18,2,0,2,1,0,2,0,0
9924,Z216578798,EnamineSolWat,CC1(C)NC(=O)N(Cc2ccc(C#N)cc2F)C1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5330d0>,CC1(C)NC(=O)N(Cc2ccc(C#N)cc2F)C1=O,3,1,1.52778,73.2,2,2.346,13,2,3,0.6842105263157895,0.1052631578947368,0.1578947368421052,0.3076923076923077,0.0,261.091354844,19,2,1,1,1,1,1,0,0
9925,Z2347172109,EnamineSolWat,N#Cc1c[nH]c(=NC2CCSC2)c(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533140>,N#Cc1cnc(NC2CCSC2)c(F)c1,3,1,1.4316799999999998,51.94,1,4.326,10,0,3,0.6666666666666666,0.0,0.2,0.4,0.1,223.05794654,15,2,1,1,2,1,1,0,0
9926,Z2283736605,EnamineSolWat,O=C(c1ccsc1)N1CCC(CF)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5331b0>,O=C(c1ccsc1)N1CCC(CF)CC1,2,0,2.5698000000000008,20.31,2,2.355,11,1,1,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.5454545454545454,0.0,227.078013288,15,2,1,1,2,1,1,0,0
9927,Z993967022,EnamineSolWat,Cc1noc(Cl)c1CC(=O)O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533220>,Cc1noc(Cl)c1CC(=O)O,3,1,1.2635199999999998,63.33,2,2.515,6,3,1,0.5454545454545454,0.2727272727272727,0.0909090909090909,0.3333333333333333,0.0,175.003620732,11,1,0,1,1,0,1,0,0
9928,Z1247218737,EnamineSolWat,O[C@H]1CCN(c2cccc(C(F)(F)F)n2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533290>,O[C@H]1CCN(c2cccc(C(F)(F)F)n2)C1,3,1,1.6713999999999998,36.36,1,2.734,10,1,2,0.625,0.0625,0.125,0.5,0.1,232.082347632,16,2,1,1,2,1,1,0,0
9929,Z100650454,EnamineSolWat,Cn1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cn1,,0.83,<rdkit.Chem.rdchem.Mol object at 0x7a142f533300>,Cn1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cn1,4,0,1.5216,41.370000000000005,2,1.94,15,1,4,0.7142857142857143,0.0476190476190476,0.1904761904761904,0.3333333333333333,0.0,288.13863938400004,21,3,1,2,2,1,2,0,0
9930,Z2218344764,EnamineSolWat,O=C(Nc1cn[nH]c1)c1cc(F)c[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533370>,O=C(Nc1cn[nH]c1)c1cc(F)c[nH]1,2,3,1.1291999999999998,73.57,2,2.82,8,1,4,0.5714285714285714,0.0714285714285714,0.2857142857142857,0.0,0.0,194.060389064,14,2,0,2,2,0,2,0,0
9931,Z288779432,EnamineSolWat,O=C(NCC1CC1)c1cc(Cl)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5333e0>,O=C(NCC1CC1)c1cc(Cl)ccc1F,1,1,2.618900000000001,29.1,3,1.736,11,1,1,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.3636363636363636,0.0,227.051319872,15,2,1,1,0,0,1,0,0
9932,Z254705794,EnamineSolWat,Cn1cccc1C(=O)N1CCCC1c1ccc(F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533450>,Cn1cccc1C(=O)N1CCCC1c1ccc(F)cc1,2,0,3.141500000000001,25.24,2,2.51,16,1,2,0.8,0.05,0.1,0.3125,0.0625,272.132491384,20,3,1,2,2,1,2,0,0
9933,Z62734483,EnamineSolWat,NC(=O)c1ccc(-c2ccccc2F)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5334c0>,NC(=O)c1ccc(-c2ccccc2F)o1,2,1,2.1846,56.23,2,1.913,11,2,1,0.7333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.0,205.053906716,15,2,0,2,1,0,2,0,0
9934,Z1729228328,EnamineSolWat,Cc1cc(C(=O)N2CCOC(CN)C2)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533530>,Cc1cc(C(=O)N2CCOC(CN)C2)ccc1F.Cl,3,1,0.9338199999999998,55.56,2,2.546,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0769230769230769,252.127406004,18,2,1,1,1,1,1,0,0
9935,Z55148898,EnamineSolWat,Cc1cc(=N)n(-c2ccc(F)cc2)[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5335a0>,Cc1cc(N)n(-c2ccc(F)cc2)n1,2,2,1.73239,44.57,1,2.682,10,0,3,0.7142857142857143,0.0,0.2142857142857142,0.1,0.0,191.08587554,14,2,0,2,1,0,2,0,0
9936,Z56924800,EnamineSolWat,O=S(=O)(N=C1CCCN1)c1ccccc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533610>,O=S(=O)(NC1=NCCC1)c1ccccc1,2,1,1.1572,58.53,2,2.766,10,2,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.3,0.0,224.061948624,15,2,1,1,1,1,1,0,0
9937,Z1267443792,EnamineSolWat,CC(=O)N1CC(C)CC1c1cccc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533680>,CC(=O)N1CC(C)CC1c1cccc(F)c1,1,0,2.755100000000001,20.31,1,2.898,13,1,1,0.8125,0.0625,0.0625,0.4615384615384615,0.1538461538461538,221.121592352,16,2,1,1,1,1,1,0,0
9938,Z1239619748,EnamineSolWat,CC1c2ccc(F)cc2CCN1C(=O)C1CCCOC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5336f0>,CC1c2ccc(F)cc2CCN1C(=O)C1CCCOC1,2,0,2.6980000000000004,29.540000000000003,1,3.054,16,2,1,0.8,0.1,0.05,0.5625,0.125,277.1478071,20,3,2,1,2,2,1,0,0
9939,Z785976162,EnamineSolWat,CC1(C)COCCN1C(=O)Cc1cccc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533760>,CC1(C)COCCN1C(=O)Cc1cccc(F)c1,2,0,2.0056,29.54,2,2.292,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.5,0.0,251.132157036,18,2,1,1,1,1,1,0,0
9940,Z2092370890,EnamineSolWat,Nc1cccc2c1CNC2=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5337d0>,Nc1cccc2c1CNC2=O,2,2,0.5122000000000001,55.12,0,2.427,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.125,0.0,148.063662876,11,2,1,1,1,1,1,0,0
9941,Z278507508,EnamineSolWat,Cc1c(C(=O)NCC(F)(F)F)cnn1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533840>,Cc1c(C(=O)NCC(F)(F)F)cnn1C,3,1,1.02062,46.92,2,2.263,8,1,3,0.5333333333333333,0.0666666666666666,0.2,0.5,0.0,221.0775966,15,1,0,1,1,0,1,0,0
9942,Z217102788,EnamineSolWat,c1cnc2c(c1)NCCC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5338b0>,c1cnc2c(c1)NCCC2,2,1,1.4397,24.92,0,2.48,8,0,2,0.8,0.0,0.2,0.375,0.0,134.08439832,10,2,1,1,2,1,1,0,0
9943,Z358323332,EnamineSolWat,Cn1nccc1CNC(=O)c1ccc(F)cc1Cl,,1.03,<rdkit.Chem.rdchem.Mol object at 0x7a142f533920>,Cn1nccc1CNC(=O)c1ccc(F)cc1Cl,3,1,2.1426,46.92,3,2.07,12,1,3,0.6666666666666666,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.0,267.057467872,18,2,0,2,1,0,2,0,0
9944,Z297320262,EnamineSolWat,CC(=O)Nc1ccc(F)c(NC(=O)C2CCCCC2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533990>,CC(=O)Nc1ccc(F)c(NC(=O)C2CCCCC2)c1,2,2,3.302900000000002,58.2,3,1.75,15,2,2,0.75,0.1,0.1,0.4666666666666667,0.0,278.143056068,20,2,1,1,0,0,1,0,0
9945,Z381061488,EnamineSolWat,NCC1(C(N)=O)CCOCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533a00>,NCC1(C(N)=O)CCOCC1,3,2,-0.7728000000000002,78.34,2,2.832,7,2,2,0.6363636363636364,0.1818181818181818,0.1818181818181818,0.8571428571428571,0.0,158.105527688,11,1,1,0,1,1,0,0,0
9946,Z1359849855,EnamineSolWat,O=C(NCC(F)(F)F)N1CC2CCCCCC21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533a70>,O=C(NCC(F)(F)F)N1CC2CCCCCC21,1,1,2.522800000000001,32.34,1,3.111,11,1,2,0.6470588235294118,0.0588235294117647,0.1176470588235294,0.9090909090909092,0.1818181818181818,250.129297824,17,2,2,0,1,1,0,0,0
9947,Z276754694,EnamineSolWat,CC(C)N(C(=O)c1ccccc1)C(C)C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533ae0>,CC(C)N(C(=O)c1ccccc1)C(C)C,1,0,2.9456000000000016,20.31,3,1.75,13,1,1,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.4615384615384615,0.0,205.146664228,15,1,0,1,0,0,1,0,0
9948,Z1841067347,EnamineSolWat,OC1CCCC1NCc1ccc(Br)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533b50>,OC1CCCC1NCc1ccc(Br)o1,3,2,2.0451,45.4,3,3.161,10,2,1,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.6,0.2,259.020790788,14,2,1,1,1,0,1,0,0
9949,Z1456069586,EnamineSolWat,O=C(NC1CCCNC1)c1ccccc1C(F)(F)F,,0.93,<rdkit.Chem.rdchem.Mol object at 0x7a142f533bc0>,Cl.O=C(NC1CCCNC1)c1ccccc1C(F)(F)F,2,2,2.1872,41.13,2,2.529,13,1,2,0.6842105263157895,0.0526315789473684,0.1052631578947368,0.4615384615384615,0.0769230769230769,272.11364776,19,2,1,1,1,1,1,0,0
9950,Z2348072039,EnamineSolWat,Fc1cnc(N2C[C@@H]3C[C@H]2CS3)nc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533c30>,Fc1cnc(N2C[C@@H]3C[C@H]2CS3)nc1,4,0,1.3098,29.020000000000003,1,4.745,9,0,3,0.6428571428571429,0.0,0.2142857142857142,0.5555555555555556,0.2222222222222222,211.05794654,14,3,2,1,3,2,1,0,2
9951,Z104652094,EnamineSolWat,Cc1csc(=O)n1CCN1CCOCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533ca0>,Cc1csc(=O)n1CCN1CCOCC1,5,0,0.5504199999999999,34.47,3,2.304,10,2,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.7,0.0,228.093248752,15,2,1,1,2,1,1,0,0
9952,Z32384710,EnamineSolWat,CC(C)CNC(=O)c1ccc(=O)n(C)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533d10>,CC(C)CNC(=O)c1ccc(=O)n(C)n1,4,1,0.1660999999999999,63.99,3,2.065,10,2,3,0.6666666666666666,0.1333333333333333,0.2,0.5,0.0,209.11642672,15,1,0,1,1,0,1,0,0
9953,Z89303474,EnamineSolWat,Cc1occc1C(=O)N1CCN(c2ccccc2F)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533d80>,Cc1occc1C(=O)N1CCN(c2ccccc2F)CC1,3,0,2.689520000000001,36.690000000000005,2,1.956,16,2,2,0.7619047619047619,0.0952380952380952,0.0952380952380952,0.3125,0.0,288.127406004,21,3,1,2,2,1,2,0,0
9954,Z596155838,EnamineSolWat,Cc1cc(C)n(-c2ccc(NC(=O)NC3CC3)cc2F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533df0>,Cc1cc(C)n(-c2ccc(NC(=O)NC3CC3)cc2F)n1,3,2,2.912140000000001,58.95,3,2.064,15,1,4,0.7142857142857143,0.0476190476190476,0.1904761904761904,0.3333333333333333,0.0,288.13863938400004,21,3,1,2,1,0,2,0,0
9955,Z2282545152,EnamineSolWat,CC1(F)CCCN(C(=O)c2ccsc2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533e60>,CC1(F)CCCN(C(=O)c2ccsc2)C1,2,0,2.712300000000001,20.31,1,3.226,11,1,1,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.5454545454545454,0.0909090909090909,227.078013288,15,2,1,1,2,1,1,0,0
9956,Z316170440,EnamineSolWat,Nc1ccc(F)c(NC(=O)C2CC2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533ed0>,Nc1ccc(F)c(NC(=O)C2CC2)c1,2,2,1.7564,55.12,2,1.753,10,1,2,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.3,0.0,194.085541192,14,2,1,1,0,0,1,0,0
9957,Z1344050923,EnamineSolWat,Cc1ccc(C(=O)N2CCOC(C#N)C2)c(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f533f40>,Cc1ccc(C(=O)N2CCOC(C#N)C2)c(F)c1,3,0,1.4987,53.33,1,2.935,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.3846153846153846,0.0769230769230769,248.096105876,18,2,1,1,1,1,1,0,0
9958,Z1891773414,EnamineSolWat,O=C(Cc1ccccc1)NC1CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548040>,O=C(Cc1ccccc1)NC1CCNCC1,2,2,1.0972999999999995,41.13,3,1.79,13,1,2,0.8125,0.0625,0.125,0.4615384615384615,0.0,218.141913196,16,2,1,1,1,1,1,0,0
9959,Z45494894,EnamineSolWat,CC(NS(=O)(=O)c1cccc(F)c1)c1ccncc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5480b0>,CC(NS(=O)(=O)c1cccc(F)c1)c1ccncc1,3,1,2.2602,59.06,4,2.384,13,2,2,0.6842105263157895,0.1052631578947368,0.1052631578947368,0.1538461538461538,0.0769230769230769,280.06817687600005,19,2,0,2,1,0,2,0,0
9960,Z30172912,EnamineSolWat,O=C(NCc1cccnc1)c1ccc(F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548120>,O=C(NCc1cccnc1)c1ccc(F)cc1,2,1,2.1507000000000005,41.99,3,1.507,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.0769230769230769,0.0,230.085541192,17,2,0,2,1,0,2,0,0
9961,Z1455756146,EnamineSolWat,O=C(c1ccn(-c2ccccc2F)n1)N1CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548190>,Cl.O=C(c1ccn(-c2ccccc2F)n1)N1CCNCC1,4,1,1.0567999999999995,50.16,2,2.197,14,1,4,0.7,0.05,0.2,0.2857142857142857,0.0,274.12298932000004,20,3,1,2,2,1,2,0,0
9962,Z1178484512,EnamineSolWat,O=C(O)C(c1ccccc1)N1CCCCC1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548200>,O=C(O)C(c1ccccc1)N1CCCCC1=O,2,1,1.8248,57.61,3,2.412,13,3,1,0.7647058823529411,0.1764705882352941,0.0588235294117647,0.3846153846153846,0.0769230769230769,233.10519334,17,2,1,1,1,1,1,0,0
9963,Z900333280,EnamineSolWat,Fc1cc(CN2CCN(C3CC3)CC2)c2ncccc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548270>,Fc1cc(CN2CCN(C3CC3)CC2)c2ncccc2c1,3,0,2.653900000000001,19.37,3,2.166,17,0,3,0.8095238095238095,0.0,0.1428571428571428,0.4705882352941176,0.0,285.16412586,21,4,2,2,2,1,2,0,0
9964,Z1689374947,EnamineSolWat,Fc1cccc2c1CCNC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5482e0>,Fc1cccc2c1CCNC2,1,1,1.4714,12.03,0,2.28,9,0,1,0.8181818181818182,0.0,0.0909090909090909,0.3333333333333333,0.0,151.07972754,11,2,1,1,1,1,1,0,0
9965,Z1642399631,EnamineSolWat,Cc1ccc(F)cc1NC(=O)C1(C)COC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548350>,Cc1ccc(F)cc1NC(=O)C1(C)COC1,2,1,2.10912,38.33,2,2.179,12,2,1,0.75,0.125,0.0625,0.4166666666666667,0.0,223.100856908,16,2,1,1,1,1,1,0,0
9966,Z2232343551,EnamineSolWat,Cc1ccccc1C(=O)N1CCCC1CF,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5483c0>,Cc1ccccc1C(=O)N1CCCC1CF,1,0,2.5691200000000007,20.31,2,2.501,13,1,1,0.8125,0.0625,0.0625,0.4615384615384615,0.0769230769230769,221.121592352,16,2,1,1,1,1,1,0,0
9967,Z2199621718,EnamineSolWat,CNC[C@@H]1OCCN(C)[C@H]1c1ccccc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548430>,CNC[C@@H]1OCCN(C)[C@H]1c1ccccc1,3,1,1.2776999999999994,24.5,3,2.997,13,1,2,0.8125,0.0625,0.125,0.5384615384615384,0.1538461538461538,220.15756326,16,2,1,1,1,1,1,0,0
9968,Z955369596,EnamineSolWat,COc1ccc(Br)cc1CNC(C)=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5484a0>,COc1ccc(Br)cc1CNC(C)=O,2,1,2.0938,38.33,3,1.723,10,2,1,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.3,0.0,257.005140724,14,1,0,1,0,0,1,0,0
9969,Z31727555,EnamineSolWat,CC(=O)N1CCN(C(=O)Cc2ccccc2F)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548510>,CC(=O)N1CCN(C(=O)Cc2ccccc2F)CC1,2,0,1.0588999999999995,40.620000000000005,2,1.787,14,2,2,0.7368421052631579,0.1052631578947368,0.1052631578947368,0.4285714285714285,0.0,264.127406004,19,2,1,1,1,1,1,0,0
9970,Z27006592,EnamineSolWat,CN(Cc1cccnc1)C(=O)c1ccccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548580>,CN(Cc1cccnc1)C(=O)c1ccccc1F,2,0,2.492900000000001,33.2,3,1.763,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0,244.101191256,18,2,0,2,1,0,2,0,0
9971,Z89300306,EnamineSolWat,Cc1c(C(=O)N2CCOCC2)sc2cccc(F)c12,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5485f0>,Cc1c(C(=O)N2CCOCC2)sc2cccc(F)c12,3,0,2.821220000000001,29.540000000000003,1,2.145,14,2,1,0.7368421052631579,0.1052631578947368,0.0526315789473684,0.3571428571428571,0.0,279.072927908,19,3,1,2,2,1,2,0,0
9972,Z594271942,EnamineSolWat,Cc1[nH]c(=N)sc1Cc1ccccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548660>,Br.Cc1nc(N)sc1Cc1ccccc1F,2,2,2.5939900000000007,39.64,2,2.84,11,0,2,0.7333333333333333,0.0,0.1333333333333333,0.1818181818181818,0.0,222.062697572,15,2,0,2,1,0,2,0,0
9973,Z167942650,EnamineSolWat,COCCn1nc(C)c(C)c(C#N)c1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5486d0>,COCCn1nc(C)c(C)c(C#N)c1=O,5,0,0.37822,67.91,3,2.324,10,2,3,0.6666666666666666,0.1333333333333333,0.2,0.5,0.0,207.100776656,15,1,0,1,1,0,1,0,0
9974,Z54750378,EnamineSolWat,CCN1CCN(Cc2ccc(F)cc2)CC1,,0.89,<rdkit.Chem.rdchem.Mol object at 0x7a142f548740>,CCN1CCN(Cc2ccc(F)cc2)CC1,2,0,1.9632,6.48,3,1.547,13,0,2,0.8125,0.0,0.125,0.5384615384615384,0.0,222.153226828,16,2,1,1,1,1,1,0,0
9975,Z230844978,EnamineSolWat,CN1CCN(C(N)=O)C(c2ccccc2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f5487b0>,CN1CCN(C(N)=O)C(c2ccccc2)C1,2,1,1.0537999999999994,49.57,1,2.487,12,1,3,0.75,0.0625,0.1875,0.4166666666666667,0.0833333333333333,219.137162164,16,2,1,1,1,1,1,0,0
9976,Z370277954,EnamineSolWat,CCc1ccc(C(=O)N(C)C)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f548820>,CCc1ccc(C(=O)N(C)C)o1,2,0,1.5438,33.45,2,2.154,9,2,1,0.75,0.1666666666666666,0.0833333333333333,0.4444444444444444,0.0,167.094628656,12,1,0,1,1,0,1,0,0
