,ID,Database,SMILES_chiral,Counts,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
1052,QHM-0000151,CRAFT,F[B-]1(F)n2c(NCc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94a50>,F[B-]1(F)n2c(NCc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,2,1,5.315500000000004,19.97,4,3.319,22,0,3,0.7586206896551724,0.0,0.1034482758620689,0.0454545454545454,0.0,407.11721206400006,29,5,2,3,3,2,3,0,0
1053,QHM-0000150,CRAFT,CCOC(=O)Cc1ccc[n+](OCC)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94ac0>,CCOC(=O)Cc1ccc[n+](OCC)c1.[I-],3,0,0.5281999999999998,39.41,5,2.876,11,3,1,0.7333333333333333,0.2,0.0666666666666666,0.4545454545454545,0.0,210.11246979209,15,1,0,1,1,0,1,0,0
1054,QHM-0000149,CRAFT,CCOC(=O)Cc1cnccc1C#N,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94b30>,CCOC(=O)Cc1cnccc1C#N,4,0,1.0588800000000005,62.98,3,2.289,10,2,2,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.3,0.0,190.07422756,14,1,0,1,1,0,1,0,0
1055,QHM-0000148,CRAFT,O=C1Cc2cnccc2CN1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94ba0>,O=C1Cc2cnccc2CN1,2,1,0.2539,41.99,0,2.714,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,148.063662876,11,2,1,1,2,1,1,0,0
1056,QHM-0000147,CRAFT,Cc1ccc(S(=O)(=O)Oc2cc3cnccc3cn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94c10>,Cc1ccc(S(=O)(=O)Oc2cc3cnccc3cn2)cc1,5,0,2.7059200000000008,69.15,3,2.337,15,3,2,0.7142857142857143,0.1428571428571428,0.0952380952380952,0.0666666666666666,0.0,300.056863244,21,3,0,3,2,0,3,0,0
1057,QHM-0000146,CRAFT,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5ccc([N+](=O)[O-])cc5)n4[B-]3(F)F)C=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94c80>,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5ccc([N+](=O)[O-])cc5)n4[B-]3(F)F)C=C2)cc1,5,0,6.038800000000005,94.22,5,3.349,27,4,4,0.7105263157894737,0.1052631578947368,0.1052631578947368,0.0,0.0,510.131091864,38,6,2,4,3,2,4,0,0
1058,QHM-0000145,CRAFT,O=[N+]([O-])c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94cf0>,O=[N+]([O-])c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2ccccc2)cc1,3,0,4.712100000000004,51.08,3,3.342,21,2,3,0.7241379310344828,0.0689655172413793,0.1034482758620689,0.0,0.0,389.114713528,29,5,2,3,3,2,3,0,0
1059,QHM-0000144,CRAFT,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1SC#N,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94d60>,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1SC#N,5,0,6.651880000000004,31.73,7,4.002,22,0,3,0.7096774193548387,0.0,0.0967741935483871,0.2727272727272727,0.0,473.10369754400006,31,4,2,2,3,2,2,0,0
1060,QHM-0000143,CRAFT,C=C1OC2=C(C(=O)c3ccccc3C2=O)C1(C)C,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94dd0>,C=C1OC2=C(C(=O)c3ccccc3C2=O)C1(C)C,3,0,2.889800000000001,43.370000000000005,0,2.937,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.2,0.0,240.078644244,18,3,2,1,1,1,1,0,0
1061,QHM-0000142,CRAFT,COC1=[N+]2C(=C(c3ccccc3)c3cc(SC#N)c(OC)n3[B-]2(F)F)C=C1SC#N,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94e40>,COC1=[N+]2C(=C(c3ccccc3)c3cc(SC#N)c(OC)n3[B-]2(F)F)C=C1SC#N,7,0,4.234760000000003,73.98,4,4.212,19,2,4,0.6333333333333333,0.0666666666666666,0.1333333333333333,0.1052631578947368,0.0,442.0541044960001,30,4,2,2,3,2,2,0,0
1062,QHM-0000141,CRAFT,COC1=[N+]2C(=C(c3ccccc3)c3ccc(OC)n3[B-]2(F)F)C=C1SC#N,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94eb0>,COC1=[N+]2C(=C(c3ccccc3)c3ccc(OC)n3[B-]2(F)F)C=C1SC#N,5,0,3.6615800000000025,50.19,3,3.957,18,2,3,0.6666666666666666,0.074074074074074,0.1111111111111111,0.1111111111111111,0.0,385.08678452800007,27,4,2,2,3,2,2,0,0
1063,QHM-0000140,CRAFT,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94f20>,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,1,0,6.222400000000006,7.939999999999999,3,3.113,27,0,2,0.84375,0.0,0.0625,0.0,0.0,420.160935448,32,6,2,4,3,2,4,0,0
1064,QHM-0000139,CRAFT,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccccc2)=C2C=CC=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb94f90>,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccccc2)=C2C=CC=[N+]21,1,0,4.803900000000004,7.939999999999999,2,3.25,21,0,2,0.8076923076923077,0.0,0.0769230769230769,0.0,0.0,344.12963532000003,26,5,2,3,3,2,3,0,0
1065,QHM-0000138,CRAFT,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95000>,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1,3,0,6.109900000000004,7.939999999999999,6,3.747,21,0,2,0.75,0.0,0.0714285714285714,0.2857142857142857,0.0,416.136377576,28,4,2,2,3,2,2,0,0
1066,QHM-0000137,CRAFT,CCCSc1ccc2n1[B-](F)(F)[N+]1=C(Cl)C=CC1=C2c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95070>,CCCSc1ccc2n1[B-](F)(F)[N+]1=C(Cl)C=CC1=C2c1ccccc1,2,0,5.205500000000004,7.939999999999999,4,3.712,18,0,2,0.72,0.0,0.08,0.1666666666666666,0.0,376.078384032,25,4,2,2,3,2,2,0,0
1067,QHM-0000136,CRAFT,COC1=[N+]2C(=C(c3ccccc3)c3ccc(OC)n3[B-]2(F)F)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb950e0>,COC1=[N+]2C(=C(c3ccccc3)c3ccc(OC)n3[B-]2(F)F)C=C1,3,0,3.119600000000002,26.4,2,3.72,17,2,2,0.7083333333333334,0.0833333333333333,0.0833333333333333,0.1176470588235294,0.0,328.11946456000004,24,4,2,2,3,2,2,0,0
1068,QHM-0000135,CRAFT,COC1=[N+]2C(=C(c3ccccc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95150>,COC1=[N+]2C(=C(c3ccccc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,2,0,3.764400000000002,17.17,1,3.73,16,1,2,0.6956521739130435,0.0434782608695652,0.0869565217391304,0.0625,0.0,332.069927524,23,4,2,2,3,2,2,0,0
1069,QHM-0000134,CRAFT,N#CSC1=CC2=C(c3ccccc3)c3cc(SC#N)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb951c0>,N#CSC1=CC2=C(c3ccccc3)c3cc(SC#N)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,9,0,3.748560000000003,80.46,4,4.043,25,2,6,0.6578947368421053,0.0526315789473684,0.1578947368421052,0.32,0.0,552.138502816,38,6,4,2,5,4,2,0,0
1070,QHM-0000133,CRAFT,N#CSC1=CC2=C(c3ccccc3)c3ccc(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95230>,N#CSC1=CC2=C(c3ccccc3)c3ccc(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,7,0,3.1753800000000023,56.67,3,3.803,24,2,5,0.6857142857142857,0.0571428571428571,0.1428571428571428,0.3333333333333333,0.0,495.171182848,35,6,4,2,5,4,2,0,0
1071,QHM-0000132,CRAFT,CCCCSC1=C(C)C2=C(C)c3c(C)cc(C)n3[B-](F)(F)[N+]2=C1C,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb952a0>,CCCCSC1=C(C)C2=C(C)c3c(C)cc(C)n3[B-](F)(F)[N+]2=C1C,2,0,5.366540000000006,7.939999999999999,4,3.855,18,0,2,0.75,0.0,0.0833333333333333,0.5,0.0,350.17995664,24,3,2,1,3,2,1,0,0
1072,QHM-0000131,CRAFT,F[B-]1(F)n2c(ccc2N2CCOCC2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95310>,F[B-]1(F)n2c(ccc2N2CCOCC2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,5,0,2.633400000000001,32.88,2,3.565,23,2,4,0.71875,0.0625,0.125,0.3478260869565217,0.0,438.2038628800001,32,6,4,2,5,4,2,0,0
1073,QHM-0000130,CRAFT,F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95380>,F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,3,0,3.4502000000000037,20.41,1,3.594,19,1,3,0.7037037037037037,0.037037037037037,0.1111111111111111,0.2105263157894736,0.0,387.112126684,27,5,3,2,4,3,2,0,0
1074,QHM-0000129,CRAFT,COC(=O)CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb953f0>,COC(=O)CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1,3,0,3.0702000000000016,34.24,3,3.633,18,2,2,0.72,0.08,0.08,0.1111111111111111,0.0,340.11946456000004,25,4,2,2,3,2,2,0,0
1075,QHM-0000128,CRAFT,F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95460>,F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,1,0,4.356800000000002,7.939999999999999,1,3.689,15,0,2,0.6818181818181818,0.0,0.0909090909090909,0.0,0.0,336.02039048800003,22,4,2,2,3,2,2,0,0
1076,QHM-0000127,CRAFT,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb954d0>,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,1,0,3.1369000000000007,7.939999999999999,1,3.636,15,0,2,0.75,0.0,0.1,0.0,0.0,268.09833519200004,20,4,2,2,3,2,2,0,0
1077,QHM-0000126,CRAFT,COc1ccc(Nc2cc(OC)ccc2C(=O)c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95540>,COc1ccc(Nc2cc(OC)ccc2C(=O)c2ccccc2)cc1,4,1,4.6784000000000034,47.56,6,1.714,21,3,1,0.84,0.12,0.04,0.0952380952380952,0.0,333.136493468,25,3,0,3,0,0,3,0,0
1078,QHM-0000125,CRAFT,COc1ccc(C(=O)c2ccccc2)c2[nH]c3ccccc3c12,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb955b0>,COc1ccc(C(=O)c2ccccc2)c2[nH]c3ccccc3c12,2,1,4.560700000000002,42.09,3,1.96,20,2,1,0.8695652173913043,0.0869565217391304,0.0434782608695652,0.05,0.0,301.11027872000005,23,4,0,4,1,0,4,0,0
1079,QHM-0000124,CRAFT,COc1ccc(C(=O)c2ccccc2)c(Nc2ccccc2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95620>,COc1ccc(C(=O)c2ccccc2)c(Nc2ccccc2)c1,3,1,4.669800000000003,38.33,5,1.642,20,2,1,0.8695652173913043,0.0869565217391304,0.0434782608695652,0.05,0.0,303.12592878400005,23,3,0,3,0,0,3,0,0
1080,QHM-0000123,CRAFT,COc1ccc(C(=O)c2ccccc2)c(OS(=O)(=O)C(F)(F)F)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95690>,COc1ccc(C(=O)c2ccccc2)c(OS(=O)(=O)C(F)(F)F)c1,5,0,3.154600000000002,69.67,5,2.085,15,5,0,0.625,0.2083333333333333,0.0,0.1333333333333333,0.0,360.02792911200004,24,2,0,2,0,0,2,0,0
1081,QHM-0000122,CRAFT,c1ccc(CCN2CC2c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95700>,c1ccc(CCN2CC2c2ccccc2)cc1,1,0,3.2860000000000023,3.01,4,2.387,16,0,1,0.9411764705882352,0.0,0.0588235294117647,0.25,0.0625,223.136099544,17,3,1,2,1,1,2,0,0
1082,QHM-0000121,CRAFT,OC(CNCCCCc1ccccc1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95770>,OC(CNCCCCc1ccccc1)c1ccccc1,2,2,3.3325000000000022,32.26,8,2.081,18,1,1,0.9,0.05,0.05,0.3333333333333333,0.0555555555555555,269.177964356,20,2,0,2,0,0,2,0,0
1083,QHM-0000120,CRAFT,OC(CNCCCc1ccccc1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb957e0>,OC(CNCCCc1ccccc1)c1ccccc1,2,2,2.942400000000001,32.26,7,2.047,17,1,1,0.8947368421052632,0.0526315789473684,0.0526315789473684,0.2941176470588235,0.0588235294117647,255.162314292,19,2,0,2,0,0,2,0,0
1084,QHM-0000119,CRAFT,OC(CNCCc1ccccc1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95850>,OC(CNCCc1ccccc1)c1ccccc1,2,2,2.5523000000000007,32.26,6,1.994,16,1,1,0.8888888888888888,0.0555555555555555,0.0555555555555555,0.25,0.0625,241.146664228,18,2,0,2,0,0,2,0,0
1085,QHM-0000118,CRAFT,OC(CNCc1ccccc1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb958c0>,OC(CNCc1ccccc1)c1ccccc1,2,2,2.509800000000001,32.26,5,1.928,15,1,1,0.8823529411764706,0.0588235294117647,0.0588235294117647,0.2,0.0666666666666666,227.131014164,17,2,0,2,0,0,2,0,0
1086,QHM-0000117,CRAFT,c1ccc(CCCCN2CC2c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95930>,c1ccc(CCCCN2CC2c2ccccc2)cc1,1,0,4.066200000000003,3.01,6,2.446,18,0,1,0.9473684210526316,0.0,0.0526315789473684,0.3333333333333333,0.0555555555555555,251.167399672,19,3,1,2,1,1,2,0,0
1087,QHM-0000116,CRAFT,c1ccc(CCCN2CC2c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb959a0>,c1ccc(CCCN2CC2c2ccccc2)cc1,1,0,3.6761000000000026,3.01,5,2.426,17,0,1,0.9444444444444444,0.0,0.0555555555555555,0.2941176470588235,0.0588235294117647,237.151749608,18,3,1,2,1,1,2,0,0
1088,QHM-0000115,CRAFT,COc1ccc(Nc2ccc(C=O)cc2OC)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95a10>,COc1ccc(Nc2ccc(C=O)cc2OC)cc1,4,1,3.259900000000001,47.56,5,1.727,15,3,1,0.7894736842105263,0.1578947368421052,0.0526315789473684,0.1333333333333333,0.0,257.10519334,19,2,0,2,0,0,2,0,0
1089,QHM-0000114,CRAFT,COc1cccc(Nc2ccc(C=O)cc2OC)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95a80>,COc1cccc(Nc2ccc(C=O)cc2OC)c1,4,1,3.259900000000001,47.56,5,1.794,15,3,1,0.7894736842105263,0.1578947368421052,0.0526315789473684,0.1333333333333333,0.0,257.10519334,19,2,0,2,0,0,2,0,0
1090,QHM-0000113,CRAFT,COc1ccccc1Nc1ccc(C=O)cc1OC,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95af0>,COc1ccccc1Nc1ccc(C=O)cc1OC,4,1,3.259900000000002,47.56,5,1.783,15,3,1,0.7894736842105263,0.1578947368421052,0.0526315789473684,0.1333333333333333,0.0,257.10519334,19,2,0,2,0,0,2,0,0
1091,QHM-0000112,CRAFT,COc1cc(C=O)ccc1Nc1ccc(Cl)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95b60>,COc1cc(C=O)ccc1Nc1ccc(Cl)cc1,3,1,3.9047000000000023,38.33,4,1.747,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.0714285714285714,0.0,261.055656304,18,2,0,2,0,0,2,0,0
1092,QHM-0000111,CRAFT,COc1cc(C=O)ccc1Nc1ccc2c(c1)OCCO2,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95bd0>,COc1cc(C=O)ccc1Nc1ccc2c(c1)OCCO2,5,1,3.022500000000001,56.790000000000006,4,2.059,16,4,1,0.7619047619047619,0.1904761904761904,0.0476190476190476,0.1875,0.0,285.10010796,21,3,1,2,1,1,2,0,0
1093,QHM-0000110,CRAFT,O=C1C(=O)C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95c40>,O=C1C(O)=C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc21,4,1,3.1342000000000017,63.24,2,2.788,17,3,1,0.7083333333333334,0.125,0.0416666666666666,0.1176470588235294,0.0588235294117647,333.06127784,24,3,1,2,0,0,2,0,0
1094,QHM-0000109,CRAFT,COc1cc(C=O)cc2c1[nH]c1ccc(-c3ccccc3)cc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95cb0>,COc1cc(C=O)cc2c1[nH]c1ccc(-c3ccccc3)cc12,2,1,4.809200000000003,42.09,3,2.103,20,2,1,0.8695652173913043,0.0869565217391304,0.0434782608695652,0.05,0.0,301.11027872000005,23,4,0,4,1,0,4,0,0
1095,QHM-0000108,CRAFT,COc1cc(C=O)ccc1Nc1ccc(-c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95d20>,COc1cc(C=O)ccc1Nc1ccc(-c2ccccc2)cc1,3,1,4.918300000000004,38.33,5,1.73,20,2,1,0.8695652173913043,0.0869565217391304,0.0434782608695652,0.05,0.0,303.12592878400005,23,3,0,3,0,0,3,0,0
1096,QHM-0000107,CRAFT,COc1ccc2c(c1)CCC1=CC3=C(C)c4cccn4[B-](F)(F)[N+]3=C12,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95d90>,COc1ccc2c(c1)CCC1=CC3=C(C)c4cccn4[B-](F)(F)[N+]3=C12,2,0,3.852000000000003,17.17,1,3.824,19,1,2,0.76,0.04,0.08,0.2105263157894736,0.0,338.14020000400006,25,5,3,2,3,2,2,0,0
1097,QHM-0000106,CRAFT,CC1=C2C=CC=[N+]2[B-](F)(F)n2c1cc1c2-c2ccccc2CC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95e00>,CC1=C2C=CC=[N+]2[B-](F)(F)n2c1cc1c2-c2ccccc2CC1,1,0,3.874100000000003,7.939999999999999,0,3.81,18,0,2,0.782608695652174,0.0,0.0869565217391304,0.1666666666666666,0.0,308.12963532,23,5,3,2,3,2,2,0,0
1098,QHM-0000105,CRAFT,F[B-]1(F)n2c(C#Cc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(N(Cc3ccccn3)Cc3ccccn3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95e70>,F[B-]1(F)n2c(C#Cc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(N(Cc3ccccn3)Cc3ccccn3)=[N+]21,4,0,7.663600000000008,36.96,5,3.766,35,0,5,0.7777777777777778,0.0,0.1111111111111111,0.0571428571428571,0.0,633.1469879680001,45,7,2,5,5,2,5,0,0
1099,QHM-0000104,CRAFT,F[B-]1(F)n2c(C#Cc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(C#Cc3ccccc3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95ee0>,F[B-]1(F)n2c(C#Cc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(C#Cc3ccccc3)=[N+]21,1,0,7.265400000000004,7.939999999999999,1,3.668,31,0,2,0.8157894736842105,0.0,0.0526315789473684,0.0,0.0,536.0829907440001,38,6,2,4,3,2,4,0,0
1100,QHM-0000103,CRAFT,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(C#Cc3ccccc3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95f50>,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(C#Cc3ccccc3)=[N+]21,1,0,6.519000000000003,7.939999999999999,1,3.692,23,0,2,0.7419354838709677,0.0,0.064516129032258,0.0,0.0,470.012718264,31,5,2,3,3,2,3,0,0
1101,QHM-0000102,CRAFT,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5ccc([N+](=O)[O-])cc5)n4[B-]3(F)F)C=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb95fc0>,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5ccc([N+](=O)[O-])cc5)n4[B-]3(F)F)C=C2)cc1,5,0,7.345600000000005,94.22,5,3.507,27,4,4,0.675,0.1,0.1,0.0,0.0,578.05314716,40,6,2,4,3,2,4,0,0
1102,QHM-0000101,CRAFT,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4cccn4[B-]3(F)F)C=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb96030>,O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4cccn4[B-]3(F)F)C=C2)cc1,3,0,5.770400000000003,51.08,3,3.584,21,2,3,0.6774193548387096,0.064516129032258,0.0967741935483871,0.0,0.0,457.036768824,31,5,2,3,3,2,3,0,0
1103,QHM-0000100,CRAFT,F[B-]1(F)n2cccc2C(c2c(Cl)cccc2Cl)=C2C=CC(/C=C/c3ccccc3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb960a0>,F[B-]1(F)n2cccc2C(c2c(Cl)cccc2Cl)=C2C=CC(/C=C/c3ccccc3)=[N+]21,1,0,6.527300000000005,7.939999999999999,3,3.602,23,0,2,0.7666666666666667,0.0,0.0666666666666666,0.0,0.0,438.06734068,30,5,2,3,3,2,3,0,0
1104,QHM-0000099,CRAFT,F[B-]1(F)n2c(/C=C/c3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(/C=C/c3ccccc3)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb96110>,F[B-]1(F)n2c(/C=C/c3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(/C=C/c3ccccc3)=[N+]21,1,0,8.697700000000001,7.939999999999999,5,3.523,31,0,2,0.8157894736842105,0.0,0.0526315789473684,0.0,0.0,540.1142908720001,38,6,2,4,3,2,4,0,0
1105,QHM-0000098,CRAFT,CC1=C2C=C(/C=C/c3ccccc3)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb96180>,CC1=C2C=C(/C=C/c3ccccc3)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,1,0,4.808940000000004,7.939999999999999,2,3.753,20,0,2,0.8,0.0,0.08,0.15,0.0,336.160935448,25,4,2,2,3,2,2,0,0
1106,QHM-0000097,CRAFT,F[B-]1(F)n2c(Cl)cc(Cl)c2C(c2c(Cl)cccc2Cl)=C2C(Cl)=CC(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb961f0>,F[B-]1(F)n2c(Cl)cc(Cl)c2C(c2c(Cl)cccc2Cl)=C2C(Cl)=CC(Cl)=[N+]21,1,0,6.8835000000000015,7.939999999999999,1,3.953,15,0,2,0.5769230769230769,0.0,0.0769230769230769,0.0,0.0,471.86450108,26,4,2,2,3,2,2,0,0
1107,QHM-0000096,CRAFT,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C(Cl)=CC(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb96260>,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C(Cl)=CC(Cl)=[N+]21,1,0,6.230100000000001,7.939999999999999,1,3.892,15,0,2,0.6,0.0,0.08,0.0,0.0,437.903473432,25,4,2,2,3,2,2,0,0
1108,QHM-0000095,CRAFT,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb962d0>,F[B-]1(F)n2c(Cl)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(Cl)=[N+]21,1,0,5.6636000000000015,7.939999999999999,1,3.853,15,0,2,0.625,0.0,0.0833333333333333,0.0,0.0,403.942445784,24,4,2,2,3,2,2,0,0
1109,QHM-0000094,CRAFT,CC1=C2C=C(I)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb96340>,CC1=C2C=C(I)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,1,0,3.4880400000000025,7.939999999999999,0,4.426,12,0,2,0.6666666666666666,0.0,0.1111111111111111,0.25,0.0,360.010633224,18,3,2,1,3,2,1,0,0
1110,QHM-0000093,CRAFT,N#CSc1ccc2n1[B-](F)(F)[N+]1=C(N3CCCCC3)C=CC1=C2c1c(Cl)cccc1Cl,,<rdkit.Chem.rdchem.Mol object at 0x7a142cb963b0>,N#CSc1ccc2n1[B-](F)(F)[N+]1=C(N3CCCCC3)C=CC1=C2c1c(Cl)cccc1Cl,4,0,5.830480000000004,34.97,2,3.901,21,0,4,0.6774193548387096,0.0,0.1290322580645161,0.238095238095238,0.0,476.061209744,31,5,3,2,4,3,2,0,0
