,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,Rel_Sol_2mM,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
7732,Z89265796,EnamineSolWat,O=C(O)C1CN(C(=O)c2ccc(F)cc2)CCS1,,269.052192464,3,1,1.4678999999999998,57.61,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f1b0>,O=C(O)C1CN(C(=O)c2ccc(F)cc2)CCS1,2.647,12,3,1,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.3333333333333333,0.0833333333333333,18,2,1,1,1,1,1,0,0
7733,Z1374788746,EnamineSolWat,NC1(c2ccc(F)c(F)c2)CC1,,169.070305728,1,1,1.9126,26.02,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f290>,NC1(c2ccc(F)c(F)c2)CC1,2.284,9,0,1,0.75,0.0,0.0833333333333333,0.3333333333333333,0.0,12,2,1,1,0,0,1,0,0
7734,Z27633425,EnamineSolWat,CC(NC(=O)c1ccc(F)cc1)c1ccccn1,,244.101191256,2,1,2.7117000000000004,41.99,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f300>,CC(NC(=O)c1ccc(F)cc1)c1ccccn1,2.115,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0714285714285714,18,2,0,2,1,0,2,0,0
7735,Z28879653,EnamineSolWat,CC(NC(=O)C1CCCO1)c1cccs1,,225.08234972,3,1,2.1043000000000003,38.33,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f370>,CC(NC(=O)C1CCCO1)c1cccs1,2.918,11,2,1,0.7333333333333333,0.1333333333333333,0.0666666666666666,0.5454545454545454,0.1818181818181818,15,2,1,1,2,1,1,0,0
7736,Z139720892,EnamineSolWat,COc1ccc(C(=O)O)cn1,,153.042593084,3,1,0.7884,59.42,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f3e0>,COc1ccc(C(=O)O)cn1,1.761,7,3,1,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.1428571428571428,0.0,11,1,0,1,1,0,1,0,0
7737,Z90669181,EnamineSolWat,O=C(CN1CCNCC1)Nc1cccc(F)c1,,237.127740352,3,2,0.6693999999999998,44.370000000000005,3,1.03,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f450>,O=C(CN1CCNCC1)Nc1cccc(F)c1,1.793,12,1,3,0.7058823529411765,0.0588235294117647,0.1764705882352941,0.4166666666666667,0.0,17,2,1,1,1,1,1,0,0
7738,Z56900768,EnamineSolWat,O=C(O)COc1cccc2ccccc12,,202.06299418,2,1,2.3032000000000004,46.53,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f4c0>,O=C(O)COc1cccc2ccccc12,1.503,12,3,0,0.8,0.2,0.0,0.0833333333333333,0.0,15,2,0,2,0,0,2,0,0
7739,Z1335657438,EnamineSolWat,c1coc(C2CCCN2)c1,,137.084063972,2,1,1.7040999999999995,25.17,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f5a0>,c1coc(C2CCCN2)c1,2.92,8,1,1,0.8,0.1,0.1,0.5,0.125,10,2,1,1,2,1,1,0,0
7740,Z1575082226,EnamineSolWat,Cc1cnc(C2CCCCN2)s1,,182.087769448,3,1,2.26612,24.92,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f610>,Cc1cnc(C2CCCCN2)s1,3.21,9,0,2,0.75,0.0,0.1666666666666666,0.6666666666666666,0.1111111111111111,12,2,1,1,2,1,1,0,0
7741,Z234896383,EnamineSolWat,CNC1CCCCNC1=O,,142.110613068,2,2,-0.1255000000000001,41.13,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f680>,CNC1CCCCNC1=O,2.871,7,1,2,0.7,0.1,0.2,0.8571428571428571,0.1428571428571428,10,1,1,0,1,1,0,0,0
7742,Z1582962139,EnamineSolWat,CC(NC1CCc2[nH]ncc2C1)c1cccc(F)c1,,259.148475796,2,2,2.756900000000001,40.71,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f6f0>,CC(NC1CCc2[nH]ncc2C1)c1cccc(F)c1,3.231,15,0,3,0.7894736842105263,0.0,0.1578947368421052,0.4,0.1333333333333333,19,3,1,2,1,0,2,0,0
7743,Z85934875,EnamineSolWat,CNC(=O)CN1CCNCC1,,157.1215121,3,2,-1.3623999999999985,44.370000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f840>,CNC(=O)CN1CCNCC1,2.089,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.8571428571428571,0.0,11,1,1,0,1,1,0,0,0
7744,Z44584886,EnamineSolWat,CN1CCN(C(=O)Nc2ccc(F)cc2)CC1,,237.127740352,2,1,1.605,35.58,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f8b0>,CN1CCN(C(=O)Nc2ccc(F)cc2)CC1,1.636,12,1,3,0.7058823529411765,0.0588235294117647,0.1764705882352941,0.4166666666666667,0.0,17,2,1,1,1,1,1,0,0
7745,Z1499061380,EnamineSolWat,CN1CCCC(C)(CO)C1,,143.131014164,2,1,0.7105999999999999,23.47,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44f990>,CN1CCCC(C)(CO)C1,3.279,8,1,1,0.8,0.1,0.1,1.0,0.125,10,1,1,0,1,1,0,0,0
7746,Z54748854,EnamineSolWat,COc1ccc(CN2CCOCC2)cc1F,,225.116506972,3,0,1.6665,21.700000000000003,3,0.83,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fc30>,COc1ccc(CN2CCOCC2)cc1F,1.712,12,2,1,0.75,0.125,0.0625,0.5,0.0,16,2,1,1,1,1,1,0,0
7747,Z1993523194,EnamineSolWat,NC1CCCC12CCOCC2,,155.131014164,2,1,1.2944,35.25,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fca0>,NC1CCCC12CCOCC2,3.899,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,1.0,0.1111111111111111,11,2,2,0,1,1,0,1,0
7748,Z45527657,EnamineSolWat,CNS(=O)(=O)c1ccc(OC)cc1,,201.045964212,3,1,0.6033,55.400000000000006,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fd10>,CNS(=O)(=O)c1ccc(OC)cc1,1.517,8,3,1,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.25,0.0,13,1,0,1,0,0,1,0,0
7749,Z166722672,EnamineSolWat,O=C(NCc1ccccc1F)Nc1cccnc1,,245.096440224,2,2,2.5424000000000007,54.02,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fd80>,O=C(NCc1ccccc1F)Nc1cccnc1,1.729,13,1,3,0.7222222222222222,0.0555555555555555,0.1666666666666666,0.0769230769230769,0.0,18,2,0,2,1,0,2,0,0
7750,Z2217052362,EnamineSolWat,Cc1ccc2cccc(F)c2n1,,161.064077476,1,0,2.6823200000000007,12.89,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fdf0>,Cc1ccc2cccc(F)c2n1,1.766,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.1,0.0,12,2,0,2,1,0,2,0,0
7751,Z274403376,EnamineSolWat,CC(C)N1CCN(Cc2ccc(F)cc2)CC1,,236.168876892,2,0,2.3517,6.48,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fe60>,CC(C)N1CCN(Cc2ccc(F)cc2)CC1,1.657,14,0,2,0.8235294117647058,0.0,0.1176470588235294,0.5714285714285714,0.0,17,2,1,1,1,1,1,0,0
7752,Z338999676,EnamineSolWat,CN(Cc1cccc(C#N)c1)C(=O)c1ccccc1F,,268.101191256,2,0,2.969580000000001,44.1,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44fed0>,CN(Cc1cccc(C#N)c1)C(=O)c1ccccc1F,1.855,16,1,2,0.8,0.05,0.1,0.125,0.0,20,2,0,2,0,0,2,0,0
7753,Z1415893980,EnamineSolWat,CCC1(C(=O)O)CCCC1,,142.099379688,1,1,2.0414000000000003,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f44ff40>,CCC1(C(=O)O)CCCC1,2.241,8,2,0,0.8,0.2,0.0,0.875,0.0,10,1,1,0,0,0,0,0,0
7754,Z2050724987,EnamineSolWat,CCC(O)c1ccc(F)cn1,,155.07464216,2,1,1.6641,33.120000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464040>,CCC(O)c1ccc(F)cn1,2.777,8,1,1,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.375,0.125,11,1,0,1,1,0,1,0,0
7755,Z1250132437,EnamineSolWat,O=C(O)CCC1CCOC1,,144.078644244,2,1,0.8876999999999999,46.53,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4640b0>,O=C(O)CCC1CCOC1,2.621,7,3,0,0.7,0.3,0.0,0.8571428571428571,0.1428571428571428,10,1,1,0,1,1,0,0,0
7756,Z46169331,EnamineSolWat,Cc1ccc(NC(=O)CN2CCCC2)cc1F,,236.132491384,2,1,2.16842,32.34,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464120>,Cc1ccc(NC(=O)CN2CCCC2)cc1F,1.613,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.4615384615384615,0.0,17,2,1,1,1,1,1,0,0
7757,Z166713666,EnamineSolWat,Cc1ccc(F)cc1NC(=O)NCc1cccnc1,,259.112090288,2,2,2.850820000000001,54.02,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464190>,Cc1ccc(F)cc1NC(=O)NCc1cccnc1,1.746,14,1,3,0.7368421052631579,0.0526315789473684,0.1578947368421052,0.1428571428571428,0.0,19,2,0,2,1,0,2,0,0
7758,Z1362754425,EnamineSolWat,Cc1nccn1CC(C)O,,140.094963004,3,1,0.5723199999999999,38.05,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464200>,Cc1nccn1CC(C)O,2.894,7,1,2,0.7,0.1,0.2,0.5714285714285714,0.1428571428571428,10,1,0,1,1,0,1,0,0
7759,Z83015607,EnamineSolWat,CC(NC(=O)c1ccc(F)cc1)c1cccnc1,,244.101191256,2,1,2.7117000000000004,41.99,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464270>,CC(NC(=O)c1ccc(F)cc1)c1cccnc1,2.076,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0714285714285714,18,2,0,2,1,0,2,0,0
7760,Z1436473525,EnamineSolWat,COc1ccc(C2CC(C)CN2)cc1,,191.131014164,2,1,2.3657000000000004,21.26,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4642e0>,COc1ccc(C2CC(C)CN2)cc1,2.855,12,1,1,0.8571428571428571,0.0714285714285714,0.0714285714285714,0.5,0.1666666666666666,14,2,1,1,1,1,1,0,0
7761,Z1741973699,EnamineSolWat,COc1cncc(OC)c1,,139.063328528,3,0,1.0987999999999998,31.35,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464350>,COc1cncc(OC)c1,1.823,7,2,1,0.7,0.2,0.1,0.2857142857142857,0.0,10,1,0,1,1,0,1,0,0
7762,Z31480227,EnamineSolWat,O=C(c1ccc(F)cc1)N1CCCC1,,193.090292224,1,0,2.0617,20.31,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4643c0>,O=C(c1ccc(F)cc1)N1CCCC1,1.393,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.3636363636363636,0.0,14,2,1,1,1,1,1,0,0
7763,Z1333717727,EnamineSolWat,O=C(O)CCC1CCCOC1,,158.094294308,2,1,1.2778,46.53,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464430>,O=C(O)CCC1CCCOC1,2.577,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.875,0.125,11,1,1,0,1,1,0,0,0
7764,Z1741970163,EnamineSolWat,Cc1cccnc1CCN,,136.100048384,2,1,0.8912200000000001,38.91,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4644a0>,Cc1cccnc1CCN,2.112,8,0,2,0.8,0.0,0.2,0.375,0.0,10,1,0,1,1,0,1,0,0
7765,Z169818954,EnamineSolWat,Cc1ccc(CNC(=O)c2ccoc2C)cc1F,,247.100856908,2,1,2.9655400000000016,42.24,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464510>,Cc1ccc(CNC(=O)c2ccoc2C)cc1F,1.919,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.2142857142857142,0.0,18,2,0,2,1,0,2,0,0
7766,Z2752199417,EnamineSolWat,O=C(O)C1C[C@H]1c1cccc(C(F)(F)F)c1,,230.055464188,1,1,2.8935000000000013,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4645f0>,O=C(O)[C@@H]1C[C@H]1c1cccc(C(F)(F)F)c1,2.745,11,2,0,0.6875,0.125,0.0,0.3636363636363636,0.1818181818181818,16,2,1,1,0,0,1,0,0
7767,Z1613492358,EnamineSolWat,CC(O)CCn1cccn1,,140.094963004,3,1,0.6539999999999999,38.05,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464660>,CC(O)CCn1cccn1,2.825,7,1,2,0.7,0.1,0.2,0.5714285714285714,0.1428571428571428,10,1,0,1,1,0,1,0,0
7768,Z2168515541,EnamineSolWat,CC(C)(O)c1ncccn1,,138.07931294,3,1,0.704,46.010000000000005,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4646d0>,CC(C)(O)c1ncccn1,2.57,7,1,2,0.7,0.1,0.2,0.4285714285714285,0.0,10,1,0,1,1,0,1,0,0
7769,Z1318357717,EnamineSolWat,CCOc1cccc(=N)[nH]1,,138.07931294,2,2,0.8928699999999998,48.87,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464740>,CCOc1cccc(N)n1,3.317,7,1,2,0.7,0.1,0.2,0.2857142857142857,0.0,10,1,0,1,1,0,1,0,0
7770,Z744593266,EnamineSolWat,OCCn1cccn1,,112.063662876,3,1,-0.1246,38.05,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4647b0>,OCCn1cccn1,2.249,5,1,2,0.625,0.125,0.25,0.4,0.0,8,1,0,1,1,0,1,0,0
7771,Z2070647262,EnamineSolWat,CC1(O)CCCC(C(F)(F)F)C1,,182.091849696,1,1,2.4899000000000004,20.23,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464820>,CC1(O)CCCC(C(F)(F)F)C1,3.531,8,1,0,0.6666666666666666,0.0833333333333333,0.0,1.0,0.25,12,1,1,0,0,0,0,0,0
7772,Z2293642517,EnamineSolWat,CC1(C(=O)O)CCCCO1,,144.078644244,2,1,1.0302,46.53,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464890>,CC1(C(=O)O)CCCCO1,3.191,7,3,0,0.7,0.3,0.0,0.8571428571428571,0.1428571428571428,10,1,1,0,1,1,0,0,0
7773,Z1575304440,EnamineSolWat,Oc1cc2ncccc2[nH]1,,134.048012812,2,2,1.2684999999999995,48.91,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464900>,O=C1Cc2ncccc2N1,2.491,7,1,2,0.7,0.1,0.2,0.0,0.0,10,2,0,2,2,0,2,0,0
7774,Z2309761167,EnamineSolWat,COCC1CCC(N)CC1,,143.131014164,2,1,1.1503,35.25,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4649e0>,COCC1CCC(N)CC1,2.218,8,1,1,0.8,0.1,0.1,1.0,0.0,10,1,1,0,0,0,0,0,0
7775,Z1276751986,EnamineSolWat,C1CC2(CCOCC2)CN1,,141.1153641,2,1,0.7765,21.26,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464ac0>,C1CC2(CCOCC2)CN1,3.36,8,1,1,0.8,0.1,0.1,1.0,0.0,10,2,2,0,2,2,0,1,0
7776,Z321272300,EnamineSolWat,CCN1CCCN(C(=O)c2ccccc2F)CC1,,250.148141448,2,0,1.9935,23.55,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464b30>,CCN1CCCN(C(=O)c2ccccc2F)CC1,1.695,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.5,0.0,18,2,1,1,1,1,1,0,0
7777,Z166732482,EnamineSolWat,CC(C)N1CCC(NC(=O)Nc2ccc(F)cc2)CC1,,279.174690544,2,2,2.820000000000001,44.370000000000005,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464ba0>,CC(C)N1CCC(NC(=O)Nc2ccc(F)cc2)CC1,1.823,15,1,3,0.75,0.05,0.15,0.5333333333333333,0.0,20,2,1,1,1,1,1,0,0
7778,Z271099672,EnamineSolWat,O=C(O)Cc1ccc(F)cc1,,154.043007684,1,1,1.4528,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464c10>,O=C(O)Cc1ccc(F)cc1,1.378,8,2,0,0.7272727272727273,0.1818181818181818,0.0,0.125,0.0,11,1,0,1,0,0,1,0,0
7779,Z802823886,EnamineSolWat,CN=c1ccc(F)c[nH]1,,126.059326444,1,1,0.6842999999999999,28.15,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464c80>,CNc1ccc(F)cn1,3.776,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.1666666666666666,0.0,9,1,0,1,1,0,1,0,0
7780,Z1881620389,EnamineSolWat,Cn1ccnc1C1CCCNC1,,165.12659748,3,1,0.8871,29.85,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464cf0>,Cn1ccnc1C1CCCNC1,3.058,9,0,3,0.75,0.0,0.25,0.6666666666666666,0.1111111111111111,12,2,1,1,2,1,1,0,0
7781,Z729158482,EnamineSolWat,Cc1cc(C(=O)N2CCN(CC(F)(F)F)CC2)[nH]n1,,276.11979576000004,3,1,1.03822,52.23,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464dd0>,Cc1cc(C(=O)N2CCN(CC(F)(F)F)CC2)[nH]n1,2.568,11,1,4,0.5789473684210527,0.0526315789473684,0.2105263157894736,0.6363636363636364,0.0,19,2,1,1,2,1,1,0,0
7782,Z1201059012,EnamineSolWat,O=C(O)CC1CCCC1,,128.083729624,1,1,1.6513,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464e40>,O=C(O)CC1CCCC1,1.763,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.8571428571428571,0.0,9,1,1,0,0,0,0,0,0
7783,Z1436472689,EnamineSolWat,Cc1cc(N)c(=O)n(C)c1,,138.07931294,3,1,0.2759199999999998,48.02,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f464eb0>,Cc1cc(N)c(=O)n(C)c1,2.552,7,1,2,0.7,0.1,0.2,0.2857142857142857,0.0,10,1,0,1,1,0,1,0,0
7784,Z57821467,EnamineSolWat,O=C(CN1CCNCC1)Nc1ccccc1,,219.137162164,3,2,0.5302999999999998,44.370000000000005,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465000>,O=C(CN1CCNCC1)Nc1ccccc1,1.634,12,1,3,0.75,0.0625,0.1875,0.4166666666666667,0.0,16,2,1,1,1,1,1,0,0
7785,Z1428018535,EnamineSolWat,N=c1cc[nH]n1CC1CC1,,137.095297352,2,2,0.7056699999999998,44.57,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465070>,Nc1ccnn1CC1CC1,3.626,7,0,3,0.7,0.0,0.3,0.5714285714285714,0.0,10,2,1,1,1,0,1,0,0
7786,Z2234631196,EnamineSolWat,NCC1CCCCN1CCO,,158.141913196,3,2,-0.2081000000000001,49.49,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4650e0>,NCC1CCCCN1CCO,2.746,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,1.0,0.125,11,1,1,0,1,1,0,0,0
7787,Z992422476,EnamineSolWat,NC1CCc2nccn2C1,,137.095297352,3,1,0.1565999999999994,43.84,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465150>,NC1CCc2nccn2C1,3.494,7,0,3,0.7,0.0,0.3,0.5714285714285714,0.1428571428571428,10,2,1,1,2,1,1,0,0
7788,Z1431002634,EnamineSolWat,NC1(CCO)CCOCC1,,145.11027872,3,2,-0.1233000000000004,55.48,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4651c0>,NC1(CCO)CCOCC1,2.916,7,2,1,0.7,0.2,0.1,1.0,0.0,10,1,1,0,1,1,0,0,0
7789,Z1778561006,EnamineSolWat,CNCCC1CCOCC1,,143.131014164,2,1,1.0225,21.26,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465230>,CNCCC1CCOCC1,2.246,8,1,1,0.8,0.1,0.1,1.0,0.0,10,1,1,0,1,1,0,0,0
7790,Z1983132602,EnamineSolWat,CS(=O)(=O)C1(CO)CCC1,,164.050715244,3,1,-0.0540000000000004,54.370000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4652a0>,CS(=O)(=O)C1(CO)CCC1,3.092,6,3,0,0.6,0.3,0.0,1.0,0.0,10,1,1,0,0,0,0,0,0
7791,Z1706008539,EnamineSolWat,CNCc1ccc(C)cn1,,136.100048384,2,1,1.10942,24.92,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465380>,CNCc1ccc(C)cn1,1.998,8,0,2,0.8,0.0,0.2,0.375,0.0,10,1,0,1,1,0,1,0,0
7792,Z1176666054,EnamineSolWat,CCN1CCC(C(C)O)CC1,,157.146664228,2,1,1.0991,23.47,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465460>,CCN1CCC(C(C)O)CC1,2.606,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,1.0,0.1111111111111111,11,1,1,0,1,1,0,0,0
7793,Z241287306,EnamineSolWat,CN(C(=O)C1CCC1)C1CCCC1,,181.146664228,1,0,2.1875,20.31,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4654d0>,CN(C(=O)C1CCC1)C1CCCC1,2.026,11,1,1,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.9090909090909092,0.0,13,2,2,0,0,0,0,0,0
7794,Z1421484484,EnamineSolWat,CCC(=O)N1CCC(N)C1,,142.110613068,2,1,-0.0439999999999999,46.33,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465540>,CCC(=O)N1CCC(N)C1,2.641,7,1,2,0.7,0.1,0.2,0.8571428571428571,0.1428571428571428,10,1,1,0,1,1,0,0,0
7795,Z46180324,EnamineSolWat,O=C(CN1CCOCC1)Nc1cccc(F)c1,,238.11175594,3,1,1.0963999999999998,41.57,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4655b0>,O=C(CN1CCOCC1)Nc1cccc(F)c1,1.647,12,2,2,0.7058823529411765,0.1176470588235294,0.1176470588235294,0.4166666666666667,0.0,17,2,1,1,1,1,1,0,0
7796,Z1741815643,EnamineSolWat,NCCN1CCc2c(Cl)cccc2C1,,210.09237616,2,1,1.6568000000000005,29.26,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465690>,NCCN1CCc2c(Cl)cccc2C1,2.218,11,0,2,0.7857142857142857,0.0,0.1428571428571428,0.4545454545454545,0.0,14,2,1,1,1,1,1,0,0
7797,Z44591865,EnamineSolWat,O=C(NCc1ccncc1)Nc1ccccc1F,,245.096440224,2,2,2.5424000000000007,54.02,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465700>,O=C(NCc1ccncc1)Nc1ccccc1F,1.683,13,1,3,0.7222222222222222,0.0555555555555555,0.1666666666666666,0.0769230769230769,0.0,18,2,0,2,1,0,2,0,0
7798,Z235449146,EnamineSolWat,Cc1nn(-c2ccc(F)cc2)c(C)c1CO,,220.101191256,3,1,2.1205400000000005,38.05,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465770>,Cc1nn(-c2ccc(F)cc2)c(C)c1CO,1.949,12,1,2,0.75,0.0625,0.125,0.25,0.0,16,2,0,2,1,0,2,0,0
7799,Z451350256,EnamineSolWat,CNCc1cccc(C(F)(F)F)c1,,189.07653398,1,1,2.4248000000000003,12.03,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4657e0>,CNCc1cccc(C(F)(F)F)c1.Cl,1.755,9,0,1,0.6923076923076923,0.0,0.0769230769230769,0.3333333333333333,0.0,13,1,0,1,0,0,1,0,0
7800,Z1407659698,EnamineSolWat,CC1CN(C2CC2)CC1N,,140.131348512,2,1,0.4278,29.26,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f4658c0>,CC1CN(C2CC2)CC1N,3.366,8,0,2,0.8,0.0,0.2,1.0,0.25,10,2,2,0,1,1,0,0,0
7801,Z3236239784,EnamineSolWat,Fc1ccc(C2=CCNC2)cc1,,163.07972754,1,1,1.8123,12.03,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465930>,Fc1ccc(C2=CCNC2)cc1,2.416,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.2,0.0,12,2,1,1,1,1,1,0,0
7802,Z951562894,EnamineSolWat,O=C(Nc1ccc(F)cc1)N1CCCN(C2CC2)CC1,,277.15904048,2,1,2.5277000000000003,35.580000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465a10>,O=C(Nc1ccc(F)cc1)N1CCCN(C2CC2)CC1,1.827,15,1,3,0.75,0.05,0.15,0.5333333333333333,0.0,20,3,2,1,1,1,1,0,0
7803,Z1160899480,EnamineSolWat,Cc1ccc(=NCC2CCNC2)[nH]c1,,191.142247544,2,2,0.8333199999999997,40.18,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465a80>,Cc1ccc(NCC2CCNC2)nc1,4.029,11,0,3,0.7857142857142857,0.0,0.2142857142857142,0.5454545454545454,0.0909090909090909,14,2,1,1,2,1,1,0,0
7804,Z2242056442,EnamineSolWat,Fc1ccc(Cl)c2c1CCCN2,,185.040755188,1,1,2.837200000000001,12.03,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465af0>,Fc1ccc(Cl)c2c1CCCN2,2.469,9,0,1,0.75,0.0,0.0833333333333333,0.3333333333333333,0.0,12,2,1,1,1,1,1,0,0
7805,Z256708818,EnamineSolWat,O=C(O)Cc1ccc(Cl)c(Cl)c1,,203.974484792,1,1,2.6205000000000007,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465b60>,O=C(O)Cc1ccc(Cl)c(Cl)c1,1.6,8,2,0,0.6666666666666666,0.1666666666666666,0.0,0.125,0.0,12,1,0,1,0,0,1,0,0
7806,Z103739202,EnamineSolWat,CN1CCN(CCO)CC1,,144.126263132,3,1,-0.7739,26.71,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465bd0>,CN1CCN(CCO)CC1,1.833,7,1,2,0.7,0.1,0.2,1.0,0.0,10,1,1,0,1,1,0,0,0
7807,Z1182678580,EnamineSolWat,N#Cc1ccc(N2CC[S+]([O-])CC2)c(F)c1,,238.057612192,3,0,1.26608,50.09,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465d20>,N#Cc1ccc(N2CCS(=O)CC2)c(F)c1,3.416,11,1,2,0.6875,0.0625,0.125,0.3636363636363636,0.0,16,2,1,1,1,1,1,0,0
7808,Z1357774184,EnamineSolWat,CNc1ccc2nc(C)sc2c1,,178.05646932,3,1,2.646420000000001,24.92,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f465d90>,CNc1ccc2nc(C)sc2c1,2.08,9,0,2,0.75,0.0,0.1666666666666666,0.2222222222222222,0.0,12,2,0,2,1,0,2,0,0
