,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
1569,LANaPDB_fragments_56521,LANAPDB,CCC[C@@]1(C)CC[C@H](C(C)(C)O)O1,1.0,186.161979944,2,1,2.495100000000001,29.46,3,3.767,11,2,0,0.8461538461538461,0.1538461538461538,0.0,1.0,0.1818181818181818,13,1,1,0,1,1,0,0,0
1570,LANaPDB_fragments_56538,LANAPDB,CC1=CC[C@H]2[C@@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O,1.0,250.156894564,3,1,2.291300000000001,46.53,0,4.47,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
1571,LANaPDB_fragments_56560,LANAPDB,C=C[C@]1(C)[C@H](O)[C@H]2OC(=O)C(=C)[C@H]2C[C@H]1C(=C)C,1.0,248.1412445,3,1,2.2334,46.53,2,4.882,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.3333333333333333,18,2,2,0,1,1,0,0,0
1572,LANaPDB_fragments_56562,LANAPDB,C=C[C@]1(C)C[C@H]2OC(=O)C(=C)[C@H]2[C@@H](O)[C@H]1C(=C)C,1.0,248.1412445,3,1,2.2334,46.53,2,4.823,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.3333333333333333,18,2,2,0,1,1,0,0,0
1573,LANaPDB_fragments_56568,LANAPDB,C=C[C@]1(C)C[C@H]2OC(=O)C(=C)[C@H]2C[C@H]1C(=C)CO,1.0,248.1412445,3,1,2.2350000000000008,46.53,3,4.771,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2666666666666666,18,2,2,0,1,1,0,0,0
1574,LANaPDB_fragments_56588,LANAPDB,C=C1C(=O)O[C@H]2C=C(CC[C@@H](C)O)[C@@H](C)CC[C@@H]12,1.0,250.156894564,3,1,2.6015000000000006,46.53,3,4.298,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,2,2,0,1,1,0,0,0
1575,LANaPDB_fragments_56590,LANAPDB,C=C1C(=O)O[C@H]2C[C@H](C)C(CC[C@H](C)O)=CC[C@H]12,1.0,250.156894564,3,1,2.6015000000000006,46.53,3,4.312,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,2,2,0,1,1,0,0,0
1576,LANaPDB_fragments_56591,LANAPDB,C=C1C(=O)O[C@H]2C[C@H](C)C([C@@H](O)CCC)=CC[C@H]12,1.0,250.156894564,3,1,2.6015000000000006,46.53,3,4.435,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,2,2,0,1,1,0,0,0
1577,LANaPDB_fragments_56593,LANAPDB,C=C1C(=O)O[C@H]2C[C@H](C)C(CCC(C)=O)=CC[C@H]12,1.0,248.1412445,3,0,2.809700000000001,43.370000000000005,3,4.117,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2,18,2,2,0,1,1,0,0,0
1578,LANaPDB_fragments_56594,LANAPDB,C=C1C(=O)O[C@H]2C[C@H](C)CC=C[C@H]12,1.0,178.099379688,2,0,2.0703,26.3,0,4.24,11,2,0,0.8461538461538461,0.1538461538461538,0.0,0.5454545454545454,0.2727272727272727,13,2,2,0,1,1,0,0,0
1579,LANaPDB_fragments_56596,LANAPDB,C=C[C@]1(C)CC[C@H]2C(=C)C(=O)O[C@@H]2[C@H]1C(=C)C=O,1.0,246.125594436,3,0,2.4416,43.370000000000005,3,4.828,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2666666666666666,18,2,2,0,1,1,0,0,0
1580,LANaPDB_fragments_56604,LANAPDB,C=C[C@]1(C)CC[C@H]2C(C)C(=O)O[C@@H]2[C@H]1C(=C)CO,1.0,250.156894564,3,1,2.314900000000001,46.53,3,4.719,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,18,2,2,0,1,1,0,0,0
1581,LANaPDB_fragments_56631,LANAPDB,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CC[C@@H](O)[C@@]3(C)C[C@H]12,1.0,250.156894564,3,1,2.291300000000001,46.53,0,4.398,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
1582,LANaPDB_fragments_56647,LANAPDB,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3CCC(=O)[C@@]3(C)C[C@H]12,1.0,248.1412445,3,0,2.4995000000000003,43.370000000000005,0,4.315,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.7333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
1583,LANaPDB_fragments_56649,LANAPDB,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C[C@@H](O)C[C@@]3(C)C[C@H]12,1.0,250.156894564,3,1,2.291300000000001,46.53,0,4.632,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
1584,LANaPDB_fragments_56652,LANAPDB,C=C1C(=O)O[C@H]2C[C@@H](C)C3C=CC(=O)[C@@]3(C)C[C@H]12,1.0,246.125594436,3,0,2.2755,43.370000000000005,0,4.676,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.3333333333333333,18,3,3,0,1,1,0,0,0
1585,LANaPDB_fragments_56658,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)C1=CCC(=O)[C@]12C,1.0,246.125594436,3,0,2.419600000000001,43.370000000000005,0,4.497,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2666666666666666,18,3,3,0,1,1,0,0,0
1586,LANaPDB_fragments_56669,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](O)[C@@H]1CCC[C@@]21C,1.0,236.1412445,3,1,2.0453,46.53,0,4.252,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.7857142857142857,0.3571428571428571,17,3,3,0,1,1,0,0,0
1587,LANaPDB_fragments_56675,LANAPDB,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC[C@@]3(C)[C@@H](O)[C@H]12,1.0,250.156894564,3,1,2.291300000000001,46.53,0,4.387,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
1588,LANaPDB_fragments_56681,LANAPDB,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CCC[C@@]3(CO)C[C@H]12,1.0,250.156894564,3,1,2.2929000000000004,46.53,1,4.588,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,0,0
1589,LANaPDB_fragments_56738,LANAPDB,CC[C@]12CCCN[C@@]13Cc1ccccc1N3C(=O)CC2,1.0,270.173213324,2,1,2.845600000000001,32.34,1,4.469,17,1,2,0.85,0.05,0.1,0.5882352941176471,0.1176470588235294,20,4,3,1,3,3,1,1,0
1590,LANaPDB_fragments_56760,LANAPDB,CC[C@@H]1[C@@H]2CCN3CC[C@]4(c5ccccc5N[C@@H]4C2C=O)[C@@H]13,1.0,296.188863388,3,1,2.667600000000001,32.34,2,5.68,19,1,2,0.8636363636363636,0.0454545454545454,0.0909090909090909,0.631578947368421,0.3157894736842105,22,5,4,1,3,3,1,1,2
1591,LANaPDB_fragments_56797,LANAPDB,C=C1C(=O)O[C@@H]2C[C@H](C)[C@]3(C)O[C@@H]3C[C@H]12,1.0,208.109944372,3,0,1.6716,38.83,0,4.644,12,3,0,0.8,0.2,0.0,0.75,0.4166666666666667,15,3,3,0,2,2,0,0,0
1592,LANaPDB_fragments_56883,LANAPDB,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC(=O)[C@@]3(C)C[C@@H]12,1.0,248.1412445,3,0,2.4995000000000003,43.370000000000005,0,4.315,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.7333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
1593,LANaPDB_fragments_56918,LANAPDB,C=C1C(=O)O[C@H]2C/C(C)=C/CC[C@@]3(C)O[C@H]3C[C@H]12,1.0,248.1412445,3,0,2.7620000000000013,38.83,0,4.782,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,3,3,0,2,2,0,0,0
1594,LANaPDB_fragments_56927,LANAPDB,C=C1C(=O)O[C@H]2/C=C(/C)CC/C=C(/C)C[C@@H](O)[C@@H]12,1.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.539,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
1595,LANaPDB_fragments_56928,LANAPDB,C=C1C(=O)O[C@H]2/C=C(/C)[C@H](O)C/C=C(/C)CC[C@@H]12,1.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.546,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
1596,LANaPDB_fragments_56936,LANAPDB,C/C1=C/[C@@H]2OC(=O)[C@H](C)[C@@H]2[C@H](O)C/C(C)=C\CC1,1.0,250.156894564,3,1,2.6015000000000006,46.53,0,4.68,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,2,2,0,1,1,0,0,0
1597,LANaPDB_fragments_57014,LANAPDB,C/C1=C/CC[C@](C)(O)/C=c2\oc(O)c(C)c2=CC1,1.0,248.1412445,3,2,1.73582,53.60000000000001,0,4.762,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.0666666666666666,18,2,1,1,1,0,1,0,0
1598,LANaPDB_fragments_57015,LANAPDB,C/C1=C/CC[C@](C)(O)/C=c2/oc(O)c(C)c2=CC1,1.0,248.1412445,3,2,1.73582,53.60000000000001,0,4.762,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.0666666666666666,18,2,1,1,1,0,1,0,0
1599,LANaPDB_fragments_57106,LANAPDB,C=C1C[C@@H]2OC(=O)C(=C)[C@H]2C/C=C(\C)CCC1=O,1.0,246.125594436,3,0,2.729800000000001,43.370000000000005,0,4.502,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.1333333333333333,18,2,2,0,1,1,0,0,0
1600,LANaPDB_fragments_57180,LANAPDB,C=C1O[C@@H]2CC(C)C(=O)C=CC(C)C[C@H](O)[C@H]2[C@H]1C,1.0,264.172544628,3,1,2.703400000000001,46.53,0,5.26,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.6875,0.375,19,2,2,0,1,1,0,0,0
1601,LANaPDB_fragments_57183,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CC[C@H](O)/C(C)=C\C[C@@H]12,1.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.61,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
1602,LANaPDB_fragments_57215,LANAPDB,CC1=C=CC[C@@](C)(O)/C=c2/oc(O)cc2=CC1,1.0,232.109944372,3,2,1.1924,53.60000000000001,0,5.512,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.0714285714285714,17,2,1,1,1,0,1,0,0
1603,LANaPDB_fragments_57240,LANAPDB,CC1=C=CCC(C)C=c2oc(O)c(O)c2=CC1,1.0,232.109944372,3,2,1.7831,53.60000000000001,0,5.501,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.0714285714285714,17,2,1,1,1,0,1,0,0
1604,LANaPDB_fragments_57265,LANAPDB,CC1=C=CCC(C)C=c2oc(O)cc2=CC1,1.0,216.115029752,2,1,2.0775,33.370000000000005,0,5.482,14,2,0,0.875,0.125,0.0,0.3571428571428571,0.0714285714285714,16,2,1,1,1,0,1,0,0
1605,LANaPDB_fragments_57267,LANAPDB,CC1=C=CCC(C)C=c2oc(O)cc2=C(O)C1,1.0,232.109944372,3,2,1.9632,53.60000000000001,0,5.488,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.0714285714285714,17,2,1,1,1,0,1,0,0
1606,LANaPDB_fragments_57276,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3[C@@](O)(CCl)CC[C@@H]12,1.0,282.10227214800005,3,1,2.430300000000001,46.53,1,4.721,15,3,0,0.7894736842105263,0.1578947368421052,0.0,0.6666666666666666,0.3333333333333333,19,3,3,0,1,1,0,0,0
1607,LANaPDB_fragments_57306,LANAPDB,C=C1C(=O)O[C@H](C)[C@H]1[C@H](O)CCC,1.0,184.109944372,3,1,1.2651,46.53,3,4.084,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.3,13,1,1,0,1,1,0,0,0
1608,LANaPDB_fragments_57323,LANAPDB,C=C1C(=O)O[C@H](C)[C@H]1CCCC,1.0,168.115029752,2,0,2.2943000000000007,26.3,3,3.604,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.7,0.2,12,1,1,0,1,1,0,0,0
1609,LANaPDB_fragments_57359,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CC[C@H](O)/C(C)=C\C[C@H]12,1.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.61,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
1610,LANaPDB_fragments_57365,LANAPDB,C=C1C(=O)O[C@H]2/C=C(/C)CC[C@H](O)/C(C)=C\C[C@H]12,1.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.61,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
1611,LANaPDB_fragments_57396,LANAPDB,C=C1C(=O)O[C@H]2[C@@H]3O[C@](C)(CCC[C@H]3C)CC[C@@H]12,1.0,250.156894564,3,0,2.8419000000000008,35.53,0,5.197,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,3,3,0,0,2
1612,LANaPDB_fragments_57435,LANAPDB,Cc1c(O)oc2c1=CC[C@]1(C)CC[C@@H](O1)C(C)C=2,1.0,248.1412445,3,1,1.83212,42.60000000000001,0,6.098,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2,18,3,2,1,3,2,1,0,2
1613,LANaPDB_fragments_58025,LANAPDB,OC1CCOCC1,1.0,102.06807956,2,1,0.1576999999999999,29.46,0,2.35,5,2,0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,7,1,1,0,1,1,0,0,0
1614,LANaPDB_fragments_58136,LANAPDB,Cc1c(O)oc(O)c1C,1.0,128.047344116,3,2,1.3076399999999997,53.60000000000001,0,3.415,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,9,1,0,1,1,0,1,0,0
1615,LANaPDB_fragments_58139,LANAPDB,CC1C=CC[C@]2(C)O[C@@H]2C[C@@]2(CC1=O)OC2(C)C,1.0,250.156894564,3,0,2.636800000000001,42.13,0,5.658,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.2666666666666666,18,3,3,0,2,2,0,1,0
1616,LANaPDB_fragments_58182,LANAPDB,C[C@H]1CC(O)CO1,1.0,102.06807956,2,1,0.1560999999999999,29.46,0,3.701,5,2,0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.4,7,1,1,0,1,1,0,0,0
1617,LANaPDB_fragments_58186,LANAPDB,CC(C)(O)C1=CC(=O)C([C@@]2(C)CC[C@@H]3O[C@@]32C)C1,1.0,250.156894564,3,1,2.2303,49.83,2,4.671,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.2666666666666666,18,3,3,0,1,1,0,0,0
1618,LANaPDB_fragments_58192,LANAPDB,C[C@@H]1O[C@@H](O)C[C@H]1O,1.0,118.06299418,3,2,-0.5255000000000001,49.69,0,3.934,5,3,0,0.625,0.375,0.0,1.0,0.6,8,1,1,0,1,1,0,0,0
1619,LANaPDB_fragments_58212,LANAPDB,N=CC=O,1.0,57.021463716,2,1,-0.1651299999999999,40.92,1,4.149,2,1,1,0.5,0.25,0.25,0.0,0.0,4,0,0,0,0,0,0,0,0
1620,LANaPDB_fragments_58221,LANAPDB,CCc1cccc(C=O)c1O,1.0,150.06807956,2,1,1.7670999999999997,37.3,2,2.157,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.2222222222222222,0.0,11,1,0,1,0,0,1,0,0
1621,LANaPDB_fragments_58235,LANAPDB,CCc1cccc(C(=O)O)c1O,1.0,166.06299418,2,2,1.6527999999999998,57.53,2,1.822,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1622,LANaPDB_fragments_58237,LANAPDB,C[C@@H]1OC[C@@H](O)C[C@H]1O,1.0,132.078644244,3,2,-0.483,49.69,0,4.07,6,3,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
1623,LANaPDB_fragments_59604,LANAPDB,O=C1C=CC2O[C@H](c3ccccc3)C[C@@H]2O1,1.0,216.078644244,3,0,1.9982,35.53,1,3.541,13,3,0,0.8125,0.1875,0.0,0.3076923076923077,0.2307692307692307,16,3,2,1,2,2,1,0,0
1624,LANaPDB_fragments_59628,LANAPDB,c1cc(C2CCCC2)c[nH]1,1.0,135.104799416,0,1,2.6723,15.79,1,2.577,9,0,1,0.9,0.0,0.1,0.5555555555555556,0.0,10,2,1,1,1,0,1,0,0
1625,LANaPDB_fragments_59655,LANAPDB,CCCC(C)[C@]12CC[C@@](C)(O)C1C2,1.0,182.167065324,1,1,2.973700000000002,20.23,3,4.426,12,1,0,0.9230769230769232,0.0769230769230769,0.0,1.0,0.3333333333333333,13,2,2,0,0,0,0,0,0
1626,LANaPDB_fragments_59658,LANAPDB,C[C@]12CO[C@](C)(C[C@@H](O)C1)[C@@]2(C)O,1.0,186.125594436,3,2,0.6873,49.69,0,5.318,10,3,0,0.7692307692307693,0.2307692307692307,0.0,1.0,0.4,13,2,2,0,1,1,0,0,2
1627,LANaPDB_fragments_59670,LANAPDB,CCC=C[C@]1(O)[C@@]2(C)CO[C@]1(C)C[C@@H](O)C2,1.0,226.156894564,3,2,1.6336,49.69,2,5.506,13,3,0,0.8125,0.1875,0.0,0.8461538461538461,0.3076923076923077,16,2,2,0,1,1,0,0,2
1628,LANaPDB_fragments_59671,LANAPDB,CCOC(=O)C=C(C)C,1.0,128.083729624,2,0,1.5157,26.3,2,2.134,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.5714285714285714,0.0,9,0,0,0,0,0,0,0,0
1629,LANaPDB_fragments_59673,LANAPDB,NCCn1ccc2ccccc21,1.0,160.100048384,2,1,1.5999999999999996,30.95,2,1.952,10,0,2,0.8333333333333334,0.0,0.1666666666666666,0.2,0.0,12,2,0,2,1,0,2,0,0
1630,LANaPDB_fragments_59685,LANAPDB,CCN,1.0,45.057849224,1,1,-0.0349999999999998,26.02,0,2.174,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,3,0,0,0,0,0,0,0,0
1631,LANaPDB_fragments_59689,LANAPDB,CO[C@@H]1C=CCC[C@]1(O)CO,1.0,158.094294308,3,2,0.0747999999999999,49.69,2,4.185,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.75,0.25,11,1,1,0,0,0,0,0,0
1632,LANaPDB_fragments_59696,LANAPDB,O=C(OC[C@@]12CCC=C[C@@H]1O2)c1ccccc1,1.0,230.094294308,3,0,2.3310000000000004,38.83,3,3.445,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.1428571428571428,17,3,2,1,1,1,1,0,0
1633,LANaPDB_fragments_59700,LANAPDB,O=C(OCC12CCC=CC1O2)c1ccccc1,1.0,230.094294308,3,0,2.3310000000000004,38.83,3,3.445,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.1428571428571428,17,3,2,1,1,1,1,0,0
1634,LANaPDB_fragments_59702,LANAPDB,CC12CCC=CC1O2,1.0,110.07316494,1,0,1.4939,12.53,0,4.24,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.2857142857142857,8,2,2,0,1,1,0,0,0
1635,LANaPDB_fragments_59703,LANAPDB,CC(=O)OC1CC=CC2OC21C,1.0,168.078644244,3,0,1.0355,38.83,1,4.374,9,3,0,0.75,0.25,0.0,0.6666666666666666,0.3333333333333333,12,2,2,0,1,1,0,0,0
1636,LANaPDB_fragments_59704,LANAPDB,CC12CC(O)C=CC1O2,1.0,126.06807956,2,1,0.4646999999999999,32.76,0,4.617,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.4285714285714285,9,2,2,0,1,1,0,0,0
1637,LANaPDB_fragments_59706,LANAPDB,CC12CC(OC(=O)c3ccccc3)C=CC1O2,1.0,230.094294308,3,0,2.3294000000000006,38.83,2,3.614,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.3571428571428571,0.2142857142857142,17,3,2,1,1,1,1,0,0
1638,LANaPDB_fragments_59711,LANAPDB,OCC12CCC=CC1O2,1.0,126.06807956,2,1,0.4662999999999999,32.76,1,4.561,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.2857142857142857,9,2,2,0,1,1,0,0,0
1639,LANaPDB_fragments_59713,LANAPDB,OCC12CC(O)C=CC1O2,1.0,142.06299418,3,2,-0.5629000000000002,52.99,1,4.829,7,3,0,0.7,0.3,0.0,0.7142857142857143,0.4285714285714285,10,2,2,0,1,1,0,0,0
1640,LANaPDB_fragments_59739,LANAPDB,C[C@@]12CCC=C[C@@H]1O2,1.0,110.07316494,1,0,1.4939,12.53,0,4.24,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.2857142857142857,8,2,2,0,1,1,0,0,0
1641,LANaPDB_fragments_59740,LANAPDB,C[C@]12O[C@H]1C=CC[C@@H]2O,1.0,126.06807956,2,1,0.4646999999999999,32.76,0,4.747,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.4285714285714285,9,2,2,0,1,1,0,0,0
1642,LANaPDB_fragments_59741,LANAPDB,CC(=O)O[C@H]1CC=C[C@@H]2O[C@@]21C,1.0,168.078644244,3,0,1.0355,38.83,1,4.374,9,3,0,0.75,0.25,0.0,0.6666666666666666,0.3333333333333333,12,2,2,0,1,1,0,0,0
1643,LANaPDB_fragments_59742,LANAPDB,C[C@@]12C[C@H](O)C=C[C@@H]1O2,1.0,126.06807956,2,1,0.4646999999999999,32.76,0,4.617,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.4285714285714285,9,2,2,0,1,1,0,0,0
1644,LANaPDB_fragments_59743,LANAPDB,C[C@]12O[C@H]1C=C[C@@H](O)[C@@H]2O,1.0,142.06299418,3,2,-0.5645000000000001,52.99,0,4.873,7,3,0,0.7,0.3,0.0,0.7142857142857143,0.5714285714285714,10,2,2,0,1,1,0,0,0
1645,LANaPDB_fragments_59745,LANAPDB,CC(=O)O[C@@H]1C=C[C@@H]2O[C@]2(C)C1,1.0,168.078644244,3,0,1.0355,38.83,1,4.33,9,3,0,0.75,0.25,0.0,0.6666666666666666,0.3333333333333333,12,2,2,0,1,1,0,0,0
1646,LANaPDB_fragments_59748,LANAPDB,OC[C@@]12CCC=C[C@@H]1O2,1.0,126.06807956,2,1,0.4662999999999999,32.76,1,4.561,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.2857142857142857,9,2,2,0,1,1,0,0,0
1647,LANaPDB_fragments_59749,LANAPDB,OC[C@]12O[C@H]1C=CC[C@@H]2O,1.0,142.06299418,3,2,-0.5629,52.99,1,4.834,7,3,0,0.7,0.3,0.0,0.7142857142857143,0.4285714285714285,10,2,2,0,1,1,0,0,0
1648,LANaPDB_fragments_59751,LANAPDB,OC[C@@]12C[C@H](O)C=C[C@@H]1O2,1.0,142.06299418,3,2,-0.5629000000000002,52.99,1,4.829,7,3,0,0.7,0.3,0.0,0.7142857142857143,0.4285714285714285,10,2,2,0,1,1,0,0,0
1649,LANaPDB_fragments_59772,LANAPDB,CC12CCC(C(O)C1)C2(C)C,1.0,154.135765196,1,1,2.1935,20.23,0,4.667,10,1,0,0.9090909090909092,0.0909090909090909,0.0,1.0,0.3,11,2,2,0,0,0,0,0,2
1650,LANaPDB_fragments_59777,LANAPDB,CCC1CCC2(C)OC2C1,1.0,140.120115132,1,0,2.354,12.53,1,3.685,9,1,0,0.9,0.1,0.0,1.0,0.3333333333333333,10,2,2,0,1,1,0,0,0
1651,LANaPDB_fragments_59779,LANAPDB,C=CC(C)=CC,1.0,82.07825032,0,0,2.1386000000000003,0.0,1,3.329,6,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,6,0,0,0,0,0,0,0,0
1652,LANaPDB_fragments_59780,LANAPDB,CC=CC(C)(C)O,1.0,100.088815004,1,1,1.3334,20.23,1,3.225,6,1,0,0.8571428571428571,0.1428571428571428,0.0,0.6666666666666666,0.0,7,0,0,0,0,0,0,0,0
1653,LANaPDB_fragments_59785,LANAPDB,C[C@@H]1CCCC(=O)C1,1.0,112.088815004,1,0,1.7656,17.07,0,2.686,7,1,0,0.875,0.125,0.0,0.8571428571428571,0.1428571428571428,8,1,1,0,0,0,0,0,0
1654,LANaPDB_fragments_59790,LANAPDB,CC12C=CC3C(OC(=O)C3[C@@H]1c1ccccc1)[C@@H]2O,1.0,256.10994437200003,3,1,1.8786,46.53,1,5.277,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.4375,0.375,19,5,4,1,1,1,1,0,4
1655,LANaPDB_fragments_59806,LANAPDB,CC1=CC[C@@H](C(C)(C)O)CC1,1.0,154.135765196,1,1,2.503700000000001,20.23,1,3.214,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.8,0.1,11,1,1,0,0,0,0,0,0
1656,LANaPDB_fragments_59818,LANAPDB,O=CCCc1ccc(O)cc1,1.0,150.06807956,2,1,1.5236999999999998,37.3,3,1.927,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.2222222222222222,0.0,11,1,0,1,0,0,1,0,0
1657,LANaPDB_fragments_59888,LANAPDB,COc1cc(C(C)(C)O)c(O)cc1C,1.0,196.109944372,3,2,1.93662,49.69,2,2.327,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.4545454545454545,0.0,14,1,0,1,0,0,1,0,0
1658,LANaPDB_fragments_59901,LANAPDB,C=C1C(=O)OC2=C3C(C)CC(=O)C3C(C)CC=C12,1.0,244.109944372,3,0,2.5448000000000004,43.370000000000005,0,4.726,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2,18,3,3,0,1,1,0,0,0
1659,LANaPDB_fragments_59924,LANAPDB,CC1=COCC2C1C1C(CCC23CO3)C1(C)CO,1.0,250.156894564,3,1,1.9602,41.99,1,5.506,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8666666666666667,0.4,18,4,4,0,2,2,0,1,0
1660,LANaPDB_fragments_59941,LANAPDB,C=C(C)c1cc(OC)c(C)cc1O,1.0,178.099379688,2,1,2.7423200000000016,29.46,2,2.219,11,2,0,0.8461538461538461,0.1538461538461538,0.0,0.2727272727272727,0.0,13,1,0,1,0,0,1,0,0
